timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.4657,10.0000,1.2236,0.2402,204
4096,0.5098,10.0000,1.1112,0.2598,204
6144,0.5392,10.0000,1.3786,0.2745,204
8192,0.6422,10.0000,1.2860,0.2696,204
10240,0.4856,10.0000,1.2588,0.2837,208
12288,0.6176,10.0000,1.2375,0.2598,204
14336,0.5588,10.0000,1.3386,0.2745,204
16384,0.6471,10.0000,1.3855,0.2990,204
18432,0.5931,10.0000,1.3125,0.2402,204
20480,0.6106,10.0000,1.2968,0.2788,208
22528,0.6176,10.0000,1.3059,0.3088,204
24576,0.6961,10.0000,1.6203,0.3039,204
26624,0.6275,10.0000,1.6688,0.2647,204
28672,0.7304,10.0000,1.3613,0.2990,204
30720,0.7692,10.0000,1.5256,0.2837,208
32768,0.8333,10.0000,1.7273,0.3088,204
34816,0.9069,10.0000,1.7685,0.2892,204
36864,0.8873,10.0000,1.8218,0.2990,204
38912,1.0980,10.0000,1.8480,0.3186,204
40960,1.2548,10.0000,2.1299,0.3173,208
43008,1.1716,10.0000,2.2552,0.3186,204
45056,1.2647,10.0000,2.5395,0.3235,204
47104,1.2353,10.0000,2.4364,0.3529,204
49152,1.3676,10.0000,2.2525,0.3333,204
51200,1.4856,10.0000,2.7002,0.3413,208
53248,1.5588,10.0000,2.8394,0.3186,204
55296,1.4804,10.0000,3.0266,0.3431,204
57344,1.8235,10.0000,2.9342,0.4020,204
59392,1.6373,10.0000,2.9205,0.3235,204
61440,1.5240,10.0000,2.8219,0.3462,208
63488,1.5441,10.0000,3.1256,0.3627,204
65536,1.6422,10.0000,3.2006,0.3382,204
67584,1.7059,10.0000,3.1309,0.3382,204
69632,1.7255,10.0000,3.2819,0.2941,204
71680,1.6683,10.0000,3.3898,0.3654,208
73728,1.9265,10.0000,3.5409,0.3480,204
75776,1.7157,10.0000,3.4653,0.3333,204
77824,2.0392,10.0000,3.2211,0.3578,204
79872,1.7794,10.0000,3.2933,0.3578,204
81920,1.8077,10.0000,3.6349,0.3510,208
83968,1.8676,10.0000,3.4259,0.3529,204
86016,1.7990,10.0000,3.2065,0.3578,204
88064,1.9118,10.0000,3.3418,0.3676,204
90112,2.1814,10.0000,3.3592,0.3480,204
92160,1.8413,10.0000,3.4007,0.3654,208
94208,2.0147,10.0000,3.2209,0.3676,204
96256,2.1765,10.0000,3.2162,0.3284,204
98304,1.9755,10.0000,3.2917,0.3431,204
100352,2.0196,10.0000,3.2553,0.3627,204
102400,2.2356,10.0000,3.3675,0.3462,208
104448,2.2549,10.0000,3.4776,0.3578,204
106496,2.1961,10.0000,3.3267,0.3676,204
108544,2.2108,10.0000,3.2128,0.3431,204
110592,2.3088,10.0000,3.1737,0.3627,204
112640,2.1202,10.0000,3.0531,0.3606,208
114688,2.3824,10.0000,3.1147,0.3529,204
116736,2.2059,10.0000,2.9968,0.3529,204
118784,2.4902,10.0000,3.0211,0.3088,204
120832,2.3284,10.0000,2.8247,0.3431,204
122880,2.4327,10.0000,3.0711,0.3558,208
124928,2.3529,10.0000,3.0382,0.3676,204
126976,2.4314,10.0000,2.8895,0.3431,204
129024,2.3627,10.0000,3.0558,0.3627,204
131072,2.5294,10.0000,3.0412,0.3627,204
133120,2.6490,10.0000,3.0507,0.3654,208
135168,2.6078,10.0000,2.8866,0.3382,204
137216,2.4755,10.0000,3.0041,0.3382,204
139264,2.7108,10.0000,3.0621,0.3775,204
141312,2.5539,10.0000,3.2426,0.3725,204
143360,2.6250,10.0000,2.8119,0.3269,208
145408,2.6373,10.0000,2.8410,0.3578,204
147456,2.7157,10.0000,2.7798,0.3971,204
149504,2.7941,10.0000,2.9600,0.3725,204
151552,2.7206,10.0000,2.9421,0.3922,204
153600,2.7452,10.0000,3.0256,0.3317,208
155648,2.8382,10.0000,2.7132,0.3480,204
157696,2.6667,10.0000,2.8755,0.3578,204
159744,2.8137,10.0000,2.8480,0.3186,204
161792,2.6569,10.0000,2.8548,0.3676,204
163840,2.9183,10.0000,2.6620,0.3654,208
165888,2.8824,10.0000,2.8054,0.3676,204
167936,2.7990,10.0000,2.6722,0.3627,204
169984,3.0049,10.0000,2.6420,0.3824,204
172032,2.8137,10.0000,2.7101,0.3284,204
174080,2.9519,10.0000,2.6735,0.3750,208
176128,2.9461,10.0000,2.7280,0.3627,204
178176,2.7941,10.0000,2.6565,0.3578,204
180224,2.9412,10.0000,2.6733,0.3284,204
182272,2.9755,10.0000,2.6484,0.3431,204
184320,3.0144,10.0000,2.5682,0.3510,208
186368,2.8039,10.0000,3.0144,0.3431,204
188416,2.9461,10.0000,2.5105,0.3431,204
190464,3.0784,10.0000,2.7030,0.3725,204
192512,3.1667,10.0000,2.6867,0.3186,204
194560,2.9567,10.0000,2.6952,0.3317,208
196608,2.9167,10.0000,2.7460,0.3725,204
198656,3.0588,10.0000,2.6485,0.3480,204
200000,2.9853,10.0000,2.6977,0.3676,136
