timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.4650,10.0000,1.1658,0.1800,200
4096,0.4712,10.0000,1.2248,0.1971,208
6144,0.5000,10.0000,1.0394,0.2050,200
8192,0.5817,10.0000,1.1790,0.1779,208
10240,0.5817,10.0000,1.3537,0.1587,208
12288,0.4750,10.0000,1.2313,0.1900,200
14336,0.5096,10.0000,1.4006,0.1779,208
16384,0.5450,10.0000,1.1836,0.1800,200
18432,0.5769,10.0000,1.4270,0.1683,208
20480,0.6298,10.0000,1.5718,0.2163,208
22528,0.6300,10.0000,1.5627,0.1950,200
24576,0.6346,10.0000,1.3507,0.1731,208
26624,0.7100,10.0000,1.4987,0.1900,200
28672,0.8654,10.0000,1.4074,0.1683,208
30720,0.7837,10.0000,1.4407,0.1779,208
32768,0.6900,10.0000,1.5350,0.1900,200
34816,0.9375,10.0000,1.7517,0.1827,208
36864,0.9050,10.0000,1.6413,0.2150,200
38912,1.0000,10.0000,1.7422,0.2019,208
40960,0.9615,10.0000,1.6732,0.1875,208
43008,1.1700,10.0000,1.9242,0.1900,200
45056,1.2452,10.0000,2.0580,0.2067,208
47104,1.4400,10.0000,2.1758,0.1650,200
49152,1.3942,10.0000,2.1799,0.1971,208
51200,1.2692,10.0000,2.1481,0.2067,208
53248,1.4200,10.0000,2.4907,0.2300,200
55296,1.4712,10.0000,2.4688,0.2356,208
57344,1.5750,10.0000,2.4197,0.2650,200
59392,1.5144,10.0000,2.6552,0.2644,208
61440,1.6106,10.0000,2.3584,0.2115,208
63488,1.6100,10.0000,2.5460,0.2100,200
65536,1.6587,10.0000,2.4304,0.2260,208
67584,1.7350,10.0000,2.6337,0.2350,200
69632,1.7548,10.0000,2.7232,0.2067,208
71680,1.6875,10.0000,2.6692,0.2260,208
73728,1.8600,10.0000,2.6871,0.2450,200
75776,1.7885,10.0000,2.3203,0.2260,208
77824,1.8650,10.0000,2.5251,0.2000,200
79872,1.9135,10.0000,2.5641,0.2548,208
81920,1.8125,10.0000,2.4482,0.2500,208
83968,2.0200,10.0000,2.4360,0.2450,200
86016,2.0240,10.0000,2.3525,0.2308,208
88064,2.0500,10.0000,2.4782,0.1850,200
90112,2.1058,10.0000,2.4102,0.2115,208
92160,2.0865,10.0000,2.5087,0.2067,208
94208,2.1700,10.0000,2.3068,0.2150,200
96256,2.1635,10.0000,2.1940,0.2452,208
98304,2.0600,10.0000,2.2509,0.1900,200
100352,2.2308,10.0000,2.2202,0.1923,208
102400,2.2452,10.0000,2.0533,0.2163,208
104448,2.3150,10.0000,2.2728,0.2250,200
106496,2.1923,10.0000,2.1552,0.2067,208
108544,2.4200,10.0000,2.1686,0.2200,200
110592,2.2452,10.0000,1.9513,0.2212,208
112640,2.3365,10.0000,1.8883,0.2260,208
114688,2.3050,10.0000,1.9451,0.2250,200
116736,2.3798,10.0000,1.9883,0.2019,208
118784,2.5750,10.0000,1.9375,0.2250,200
120832,2.2548,10.0000,1.9896,0.2067,208
122880,2.5817,10.0000,1.7254,0.2115,208
124928,2.6250,10.0000,1.7103,0.2150,200
126976,2.6971,10.0000,1.7522,0.2356,208
129024,2.5450,10.0000,2.2319,0.1650,200
131072,2.6538,10.0000,1.9303,0.1971,208
133120,2.6587,10.0000,1.8755,0.1923,208
135168,2.6550,10.0000,1.7656,0.2300,200
137216,2.5433,10.0000,1.7397,0.1923,208
139264,2.6500,10.0000,1.9114,0.1700,200
141312,2.9087,10.0000,1.8642,0.1731,208
143360,2.7644,10.0000,1.8186,0.1683,208
145408,2.7650,10.0000,2.0177,0.2100,200
147456,2.8029,10.0000,1.8012,0.2115,208
149504,2.7350,10.0000,1.8893,0.1800,200
151552,2.8606,10.0000,1.9796,0.2019,208
153600,3.0240,10.0000,1.8892,0.2067,208
155648,2.9400,10.0000,1.9216,0.2300,200
157696,2.7500,10.0000,2.0464,0.2163,208
159744,2.8950,10.0000,2.1442,0.2200,200
161792,2.9231,10.0000,1.8336,0.2452,208
163840,2.9615,10.0000,1.7902,0.1827,208
165888,3.0000,10.0000,2.0094,0.2100,200
167936,2.9231,10.0000,1.9312,0.2019,208
169984,3.0700,10.0000,1.9526,0.2250,200
172032,3.3654,10.0000,1.6588,0.1731,208
174080,3.2212,10.0000,1.9070,0.2644,208
176128,3.0300,10.0000,1.7328,0.2150,200
178176,3.0000,10.0000,1.8907,0.2500,208
180224,3.2100,10.0000,1.8084,0.2100,200
182272,3.0625,10.0000,1.6969,0.2115,208
184320,3.0913,10.0000,1.7819,0.2067,208
186368,3.0150,10.0000,1.9108,0.2150,200
188416,3.1923,10.0000,1.9077,0.1827,208
190464,3.3350,10.0000,1.8510,0.2150,200
192512,3.1635,10.0000,1.7040,0.2115,208
194560,3.0962,10.0000,1.7530,0.2212,208
196608,3.0950,10.0000,1.7377,0.1700,200
198656,3.0865,10.0000,1.8298,0.2212,208
200000,3.0294,10.0000,2.0994,0.2059,136
