timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,1.3000,10.0000,0.8321,0.1600,200
4096,2.8798,10.0000,1.3813,0.2115,208
6144,3.5000,10.0000,1.3803,0.2450,200
8192,3.8317,10.0000,1.3020,0.1875,208
10240,3.8798,10.0000,1.3487,0.1971,208
12288,4.0050,10.0000,1.3971,0.2000,200
14336,3.9423,10.0000,1.3307,0.2163,208
16384,4.1850,10.0000,1.4649,0.2000,200
18432,4.0096,10.0000,1.3556,0.1827,208
20480,3.9856,10.0000,1.4019,0.2115,208
22528,4.1450,10.0000,1.4016,0.2000,200
24576,4.1587,10.0000,1.3839,0.2067,208
26624,4.1600,10.0000,1.4595,0.2150,200
28672,4.1250,10.0000,1.3178,0.2115,208
30720,4.1490,10.0000,1.2181,0.2019,208
32768,4.1400,10.0000,1.3928,0.2100,200
34816,4.2933,10.0000,1.5307,0.1971,208
36864,4.0950,10.0000,1.3495,0.1950,200
38912,4.3413,10.0000,1.1054,0.1875,208
40960,4.1346,10.0000,1.3239,0.2163,208
43008,4.3900,10.0000,1.3755,0.1750,200
45056,4.1875,10.0000,1.3230,0.2067,208
47104,4.1700,10.0000,1.3641,0.2000,200
49152,4.3942,10.0000,1.4092,0.2019,208
51200,4.2308,10.0000,1.3325,0.2163,208
53248,4.3050,10.0000,1.3893,0.1950,200
55296,4.2740,10.0000,1.3594,0.2308,208
57344,4.1550,10.0000,1.3086,0.2100,200
59392,4.3125,10.0000,1.3022,0.1731,208
61440,4.2885,10.0000,1.3775,0.2019,208
63488,4.3100,10.0000,1.3045,0.2100,200
65536,4.3894,10.0000,1.3280,0.2163,208
67584,4.3450,10.0000,1.4786,0.2150,200
69632,4.4712,10.0000,1.3080,0.1875,208
71680,4.3846,10.0000,1.3330,0.1971,208
73728,4.2900,10.0000,1.4110,0.2000,200
75776,4.5913,10.0000,1.3313,0.1827,208
77824,4.4700,10.0000,1.2541,0.2200,200
79872,4.2837,10.0000,1.4245,0.2212,208
81920,4.2692,10.0000,1.3154,0.1923,208
83968,4.5750,10.0000,1.3858,0.2250,200
86016,4.4038,10.0000,1.1820,0.1923,208
88064,4.7150,10.0000,1.3352,0.2100,200
90112,4.4231,10.0000,1.2007,0.2212,208
92160,4.3750,10.0000,1.3640,0.1875,208
94208,4.7200,10.0000,1.3177,0.2100,200
96256,4.6731,10.0000,1.1186,0.1875,208
98304,4.5250,10.0000,1.3503,0.2150,200
100352,4.4663,10.0000,1.2281,0.2067,208
102400,4.6442,10.0000,1.2013,0.1875,208
104448,4.6050,10.0000,1.2855,0.2100,200
106496,4.4856,10.0000,1.3736,0.2019,208
108544,4.5900,10.0000,1.3903,0.2100,200
110592,4.6394,10.0000,1.3857,0.1875,208
112640,4.5817,10.0000,1.4154,0.2115,208
114688,4.8800,10.0000,1.2414,0.1800,200
116736,4.4375,10.0000,1.3529,0.2019,208
118784,4.6250,10.0000,1.1721,0.1950,200
120832,4.6010,10.0000,1.1866,0.1971,208
122880,4.5817,10.0000,1.2802,0.2260,208
124928,4.7500,10.0000,1.2866,0.2000,200
126976,4.7500,10.0000,1.3028,0.1971,208
129024,4.6000,10.0000,1.2644,0.2250,200
131072,4.7404,10.0000,1.2673,0.2067,208
133120,4.6250,10.0000,1.1826,0.1779,208
135168,4.4950,10.0000,1.2442,0.1950,200
137216,4.7019,10.0000,1.1546,0.1731,208
139264,4.5950,10.0000,1.2724,0.2250,200
141312,4.7019,10.0000,1.2954,0.2067,208
143360,4.8510,10.0000,1.2431,0.1827,208
145408,4.5500,10.0000,1.4077,0.1750,200
147456,4.8029,10.0000,1.1868,0.1875,208
149504,4.5450,10.0000,1.2752,0.2150,200
150000,4.6607,10.0000,1.1421,0.2321,56
