timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.8627,10.0000,2.4039,0.5882,204
4096,1.1902,10.0000,4.1288,0.8390,205
6144,1.1268,10.0000,3.4254,0.7756,205
8192,1.2878,10.0000,3.4844,0.7756,205
10240,1.2293,10.0000,3.4498,0.7659,205
12288,1.3873,10.0000,3.4564,0.7108,204
14336,1.2488,10.0000,3.3737,0.7220,205
16384,1.3024,10.0000,3.4054,0.7951,205
18432,1.3659,10.0000,3.3610,0.7073,205
20480,1.3171,10.0000,3.4220,0.7854,205
22528,1.3529,10.0000,3.4216,0.7843,204
24576,1.3610,10.0000,3.4712,0.7463,205
26624,1.3805,10.0000,3.4083,0.7317,205
28672,1.4049,10.0000,3.4268,0.7756,205
30720,1.5220,10.0000,3.4293,0.7317,205
32768,1.4412,10.0000,3.5088,0.7745,204
34816,1.3610,10.0000,3.3937,0.7610,205
36864,1.2732,10.0000,3.4390,0.7659,205
38912,1.5707,10.0000,3.3532,0.7756,205
40960,1.4098,10.0000,3.2434,0.7415,205
43008,1.5392,10.0000,3.1892,0.7402,204
45056,1.5268,10.0000,3.2937,0.7268,205
47104,1.4829,10.0000,3.2346,0.7561,205
49152,1.6537,10.0000,3.2595,0.7024,205
50000,1.5529,10.0000,3.1776,0.8000,85
