timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,1.2550,10.0000,0.6947,0.1500,200
4096,3.1250,10.0000,1.1993,0.1587,208
6144,3.5750,10.0000,1.3475,0.1750,200
8192,3.6923,10.0000,1.2786,0.1875,208
10240,3.9567,10.0000,1.3510,0.2308,208
12288,3.8000,10.0000,1.3177,0.1850,200
14336,4.0721,10.0000,1.2215,0.1971,208
16384,3.9600,10.0000,1.1976,0.1950,200
18432,3.8990,10.0000,1.1210,0.1971,208
20480,4.0240,10.0000,1.3491,0.1827,208
22528,3.9350,10.0000,1.1764,0.1650,200
24576,4.0048,10.0000,1.4168,0.2163,208
26624,4.0900,10.0000,1.3760,0.1600,200
28672,4.1106,10.0000,1.2678,0.1827,208
30720,3.9663,10.0000,1.1713,0.1779,208
32768,3.9950,10.0000,1.2862,0.2150,200
34816,4.3894,10.0000,1.3256,0.2067,208
36864,4.0400,10.0000,1.2904,0.1900,200
38912,4.1346,10.0000,1.3844,0.2452,208
40960,4.2548,10.0000,1.2624,0.1971,208
43008,4.3700,10.0000,1.5272,0.1750,200
45056,4.1971,10.0000,1.3402,0.2163,208
47104,4.4050,10.0000,1.3086,0.1750,200
49152,4.1731,10.0000,1.3375,0.1827,208
51200,4.2404,10.0000,1.2262,0.2115,208
53248,4.1000,10.0000,1.2338,0.2400,200
55296,4.2356,10.0000,1.2364,0.2019,208
57344,4.2300,10.0000,1.3208,0.2050,200
59392,4.3606,10.0000,1.3830,0.1731,208
61440,4.3846,10.0000,1.2581,0.1875,208
63488,4.5050,10.0000,1.2015,0.2150,200
65536,4.5144,10.0000,1.3838,0.2260,208
67584,4.2650,10.0000,1.2099,0.1900,200
69632,4.5240,10.0000,1.2725,0.2019,208
71680,4.4904,10.0000,1.1953,0.2163,208
73728,4.4100,10.0000,1.2835,0.2050,200
75776,4.5144,10.0000,1.1091,0.1971,208
77824,4.6000,10.0000,1.1798,0.1800,200
79872,4.4808,10.0000,1.3095,0.2067,208
81920,4.3317,10.0000,1.2457,0.1779,208
83968,4.4750,10.0000,1.1865,0.1900,200
86016,4.4471,10.0000,1.2395,0.2308,208
88064,4.5500,10.0000,1.2371,0.2000,200
90112,4.5048,10.0000,1.1547,0.1875,208
92160,4.2452,10.0000,1.3286,0.1971,208
94208,4.6550,10.0000,1.1366,0.2000,200
96256,4.5481,10.0000,1.2939,0.1779,208
98304,4.5100,10.0000,1.2468,0.2250,200
100352,4.4952,10.0000,1.1841,0.1971,208
102400,4.5337,10.0000,1.2163,0.1923,208
104448,4.6600,10.0000,1.1716,0.1900,200
106496,4.6442,10.0000,1.1185,0.1731,208
108544,4.7100,10.0000,1.2593,0.1850,200
110592,4.5769,10.0000,1.1824,0.2019,208
112640,4.7212,10.0000,1.2478,0.1827,208
114688,4.5600,10.0000,1.2209,0.2300,200
116736,4.5721,10.0000,1.1564,0.1875,208
118784,4.7400,10.0000,1.1024,0.1800,200
120832,4.7548,10.0000,1.1716,0.1875,208
122880,4.6346,10.0000,1.1770,0.1971,208
124928,4.6850,10.0000,1.1764,0.2150,200
126976,4.7452,10.0000,1.3051,0.1827,208
129024,4.3900,10.0000,1.2404,0.2250,200
131072,4.5769,10.0000,1.2241,0.1587,208
133120,4.7019,10.0000,1.2221,0.1731,208
135168,4.7750,10.0000,1.2101,0.2200,200
137216,4.7837,10.0000,1.2256,0.1827,208
139264,4.8200,10.0000,1.1552,0.1900,200
141312,4.6635,10.0000,1.1536,0.2115,208
143360,4.6923,10.0000,1.2152,0.2019,208
145408,4.7200,10.0000,1.2725,0.1850,200
147456,4.7740,10.0000,1.2454,0.1971,208
149504,4.7350,10.0000,1.1235,0.1900,200
150000,4.9464,10.0000,1.0010,0.1607,56
