timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.9510,10.0000,2.4813,0.3333,204
4096,1.3725,10.0000,3.7772,0.3333,204
6144,1.5637,10.0000,3.7738,0.3873,204
8192,1.8725,10.0000,3.5261,0.3186,204
10240,2.1010,10.0000,3.3018,0.3798,208
12288,2.3039,10.0000,3.1840,0.3824,204
14336,2.4118,10.0000,3.4237,0.3676,204
16384,2.4951,10.0000,3.4750,0.3627,204
18432,2.4412,10.0000,3.3437,0.3725,204
20480,2.3558,10.0000,3.3247,0.3846,208
22528,2.5882,10.0000,3.3064,0.3284,204
24576,2.3922,10.0000,3.5510,0.3627,204
26624,2.5980,10.0000,3.3362,0.3186,204
28672,2.5294,10.0000,3.4577,0.3971,204
30720,2.6106,10.0000,3.5361,0.3462,208
32768,2.4706,10.0000,3.6512,0.3578,204
34816,2.6618,10.0000,3.2371,0.3529,204
36864,2.5147,10.0000,3.1331,0.4118,204
38912,2.5294,10.0000,3.2801,0.3971,204
40960,2.6346,10.0000,3.4397,0.3413,208
43008,2.5343,10.0000,3.3414,0.3627,204
45056,2.6912,10.0000,3.4818,0.3431,204
47104,2.6520,10.0000,3.3406,0.3529,204
49152,2.6716,10.0000,3.2753,0.3333,204
50000,2.5795,10.0000,3.2675,0.3750,88
