timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.4608,10.0000,1.1667,0.3627,204
4096,0.6049,10.0000,1.2024,0.3902,205
6144,0.5610,10.0000,1.1702,0.3854,205
8192,0.5902,10.0000,1.2400,0.4537,205
10240,0.6878,10.0000,1.4034,0.4488,205
12288,0.8137,10.0000,1.7480,0.5196,204
14336,1.4390,10.0000,2.2166,0.5659,205
16384,1.8927,10.0000,2.5844,0.6732,205
18432,1.9122,10.0000,2.8805,0.6634,205
20480,2.1220,10.0000,3.0390,0.6829,205
22528,2.0539,10.0000,3.0490,0.7304,204
24576,2.1902,10.0000,3.0785,0.6683,205
26624,2.2000,10.0000,2.9844,0.6488,205
28672,2.2049,10.0000,3.0361,0.6537,205
30720,2.0927,10.0000,2.9171,0.6585,205
32768,2.3088,10.0000,2.9392,0.6912,204
34816,2.2878,10.0000,2.9107,0.7122,205
36864,2.3756,10.0000,2.9532,0.6780,205
38912,2.4537,10.0000,2.8980,0.6390,205
40960,2.4829,10.0000,2.9878,0.6195,205
43008,2.3725,10.0000,3.0475,0.7108,204
45056,2.4878,10.0000,3.0234,0.6927,205
47104,2.4634,10.0000,3.0029,0.6341,205
49152,2.4878,10.0000,3.0380,0.5756,205
50000,2.6706,10.0000,2.8494,0.5059,85
