timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,1.7400,10.0000,0.9029,0.1600,200
4096,3.1971,10.0000,1.1430,0.1875,208
6144,3.7050,10.0000,1.3871,0.1800,200
8192,3.9904,10.0000,1.3397,0.1683,208
10240,4.0577,10.0000,1.2061,0.1971,208
12288,3.8150,10.0000,1.0612,0.1900,200
14336,4.1731,10.0000,1.1954,0.1971,208
16384,4.4700,10.0000,1.1830,0.1800,200
18432,4.3077,10.0000,1.1074,0.1827,208
20480,4.2115,10.0000,1.1679,0.1779,208
22528,4.1550,10.0000,1.1436,0.2000,200
24576,4.3413,10.0000,1.1224,0.1971,208
26624,4.3500,10.0000,1.0460,0.1900,200
28672,4.2837,10.0000,1.2308,0.2115,208
30720,4.3606,10.0000,0.9965,0.2067,208
32768,4.4050,10.0000,1.1873,0.1700,200
34816,4.3173,10.0000,1.1532,0.2067,208
36864,4.4150,10.0000,1.2325,0.2000,200
38912,4.6490,10.0000,1.1537,0.2019,208
40960,4.5433,10.0000,1.1036,0.2019,208
43008,4.6200,10.0000,1.2677,0.1950,200
45056,4.4663,10.0000,1.1299,0.1683,208
47104,4.4800,10.0000,1.2313,0.1950,200
49152,4.5288,10.0000,1.1466,0.2019,208
51200,4.5433,10.0000,1.0034,0.1971,208
53248,4.4350,10.0000,0.9933,0.1900,200
55296,4.3846,10.0000,1.1613,0.2067,208
57344,4.7750,10.0000,1.1244,0.1650,200
59392,4.6394,10.0000,1.0454,0.1827,208
61440,4.5817,10.0000,1.1424,0.1827,208
63488,4.5200,10.0000,1.1876,0.1750,200
65536,4.5962,10.0000,1.1214,0.2163,208
67584,4.7600,10.0000,1.0973,0.1600,200
69632,4.6490,10.0000,1.0746,0.1971,208
71680,4.5433,10.0000,0.9765,0.1827,208
73728,4.6550,10.0000,0.9810,0.1850,200
75776,4.7548,10.0000,0.9718,0.1827,208
77824,4.6450,10.0000,1.1234,0.1850,200
79872,4.8077,10.0000,0.9146,0.1923,208
81920,4.6779,10.0000,1.0243,0.1971,208
83968,4.6550,10.0000,0.9803,0.1750,200
86016,4.7933,10.0000,1.0349,0.1779,208
88064,4.6600,10.0000,1.0638,0.1600,200
90112,4.5096,10.0000,1.1614,0.2067,208
92160,4.6875,10.0000,1.0447,0.1923,208
94208,4.7750,10.0000,1.0518,0.1650,200
96256,4.7404,10.0000,0.9459,0.1731,208
98304,4.9050,10.0000,0.9540,0.1900,200
100352,4.6923,10.0000,1.1088,0.2019,208
102400,4.4615,10.0000,1.0132,0.1779,208
104448,4.6950,10.0000,1.0361,0.1900,200
106496,4.8894,10.0000,1.0171,0.1923,208
108544,4.8800,10.0000,1.0597,0.1900,200
110592,4.7356,10.0000,0.8957,0.1827,208
112640,4.7308,10.0000,1.0670,0.1971,208
114688,4.9250,10.0000,1.0721,0.1850,200
116736,4.6490,10.0000,0.9144,0.1875,208
118784,4.6850,10.0000,1.0292,0.2050,200
120832,4.8702,10.0000,0.9821,0.1923,208
122880,4.7644,10.0000,0.9388,0.1875,208
124928,4.7350,10.0000,1.0260,0.1700,200
126976,4.7115,10.0000,1.0233,0.1731,208
129024,4.7500,10.0000,0.9974,0.1850,200
131072,4.8750,10.0000,0.9881,0.2452,208
133120,4.8125,10.0000,0.9332,0.2067,208
135168,4.6850,10.0000,1.1107,0.1600,200
137216,4.7981,10.0000,0.9141,0.1779,208
139264,4.8350,10.0000,1.0614,0.2150,200
141312,4.8269,10.0000,1.0372,0.1923,208
143360,4.7692,10.0000,1.0977,0.2019,208
145408,4.7350,10.0000,0.9436,0.1700,200
147456,4.8173,10.0000,0.8644,0.1635,208
149504,4.8150,10.0000,1.0821,0.2150,200
150000,5.0893,10.0000,1.0391,0.1607,56
