timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.2108,10.0000,1.4324,0.2794,204
4096,0.2157,10.0000,1.3137,0.3186,204
6144,0.2304,10.0000,1.3479,0.2549,204
8192,0.1863,10.0000,1.5005,0.2941,204
10240,0.1635,10.0000,1.5847,0.3173,208
12288,0.2157,10.0000,1.4448,0.2941,204
14336,0.2451,10.0000,1.3256,0.2696,204
16384,0.2745,10.0000,1.3486,0.2941,204
18432,0.2647,10.0000,1.2275,0.2745,204
20480,0.1971,10.0000,1.3911,0.2837,208
22528,0.2745,10.0000,1.3270,0.2549,204
24576,0.2010,10.0000,1.3638,0.2598,204
26624,0.2108,10.0000,1.3941,0.2647,204
28672,0.2353,10.0000,1.3394,0.2794,204
30720,0.2885,10.0000,1.5557,0.2933,208
32768,0.2255,10.0000,1.3605,0.2794,204
34816,0.2059,10.0000,1.2125,0.2843,204
36864,0.1716,10.0000,1.3796,0.2990,204
38912,0.2304,10.0000,1.3604,0.2745,204
40960,0.2356,10.0000,1.3364,0.2788,208
43008,0.2549,10.0000,1.4363,0.3039,204
45056,0.3137,10.0000,1.1909,0.2647,204
47104,0.3039,10.0000,1.3234,0.2892,204
49152,0.2549,10.0000,1.3052,0.2647,204
51200,0.3221,10.0000,1.4799,0.2452,208
53248,0.3333,10.0000,1.4830,0.2990,204
55296,0.4216,10.0000,1.3331,0.2843,204
57344,0.3873,10.0000,1.2330,0.2990,204
59392,0.4020,10.0000,1.2931,0.2745,204
61440,0.4087,10.0000,1.3338,0.2740,208
63488,0.5784,10.0000,1.5193,0.2892,204
65536,0.6520,10.0000,1.5160,0.3235,204
67584,0.5784,10.0000,1.5125,0.2794,204
69632,0.6863,10.0000,1.5619,0.2843,204
71680,0.7212,10.0000,1.7249,0.3125,208
73728,0.6863,10.0000,1.4951,0.3039,204
75776,0.9069,10.0000,1.7949,0.3039,204
77824,0.8235,10.0000,1.7662,0.3137,204
79872,0.8971,10.0000,1.5541,0.2843,204
81920,0.8413,10.0000,1.5607,0.2981,208
83968,1.1029,10.0000,1.6464,0.2892,204
86016,1.1225,10.0000,1.7564,0.2843,204
88064,1.0343,10.0000,1.8585,0.2990,204
90112,1.1569,10.0000,2.0016,0.3039,204
92160,1.1202,10.0000,1.6600,0.3029,208
94208,1.0245,10.0000,1.6518,0.2843,204
96256,1.0833,10.0000,1.7263,0.2794,204
98304,1.0833,10.0000,1.6835,0.2794,204
100352,1.1176,10.0000,1.8495,0.3186,204
102400,1.1442,10.0000,1.7326,0.3173,208
104448,1.2647,10.0000,1.5191,0.2745,204
106496,1.0294,10.0000,1.6570,0.3235,204
108544,1.1373,10.0000,1.5305,0.2696,204
110592,1.1029,10.0000,1.7480,0.2941,204
112640,1.0721,10.0000,1.6537,0.2885,208
114688,1.1471,10.0000,1.4613,0.2549,204
116736,1.1961,10.0000,1.5603,0.2843,204
118784,1.2402,10.0000,1.6550,0.2451,204
120832,1.2892,10.0000,1.6847,0.2941,204
122880,1.2548,10.0000,1.4327,0.2596,208
124928,1.2157,10.0000,1.7814,0.3235,204
126976,1.1078,10.0000,1.6688,0.3088,204
129024,1.1961,10.0000,1.5886,0.2647,204
131072,1.2549,10.0000,1.5749,0.3088,204
133120,1.1779,10.0000,1.5109,0.2788,208
135168,1.2402,10.0000,1.3777,0.2549,204
137216,1.2402,10.0000,1.7055,0.3186,204
139264,1.2696,10.0000,1.6681,0.2794,204
