timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.4300,10.0000,1.2386,0.1800,200
4096,0.5096,10.0000,1.1572,0.1635,208
6144,0.4550,10.0000,1.1003,0.1750,200
8192,0.5913,10.0000,1.3335,0.1683,208
10240,0.4712,10.0000,1.3913,0.1971,208
12288,0.5500,10.0000,1.2879,0.1700,200
14336,0.6827,10.0000,1.3719,0.1731,208
16384,0.6150,10.0000,1.4193,0.1550,200
18432,0.6010,10.0000,1.4898,0.1923,208
20480,0.5817,10.0000,1.5523,0.2019,208
22528,0.7200,10.0000,1.4808,0.2200,200
24576,0.6683,10.0000,1.4231,0.1875,208
26624,0.7700,10.0000,1.6575,0.2150,200
28672,0.7933,10.0000,1.5748,0.1731,208
30720,0.8125,10.0000,1.5354,0.1587,208
32768,0.8600,10.0000,1.6531,0.1950,200
34816,0.8462,10.0000,1.8530,0.2019,208
36864,1.0050,10.0000,1.8692,0.2100,200
38912,1.1587,10.0000,2.0232,0.1923,208
40960,1.0913,10.0000,2.0524,0.2019,208
43008,1.2800,10.0000,2.1597,0.1900,200
45056,1.2933,10.0000,2.4021,0.1971,208
47104,1.5000,10.0000,2.5235,0.1750,200
49152,1.4231,10.0000,2.4872,0.2548,208
51200,1.4038,10.0000,2.6564,0.2548,208
53248,1.6100,10.0000,2.8469,0.2350,200
55296,1.4327,10.0000,2.8280,0.2115,208
57344,1.6650,10.0000,3.0022,0.2350,200
59392,1.6490,10.0000,2.8459,0.2644,208
61440,1.7115,10.0000,2.8541,0.2163,208
63488,1.6600,10.0000,2.9197,0.2050,200
65536,1.7885,10.0000,3.1247,0.2404,208
67584,1.9000,10.0000,3.2399,0.2500,200
69632,1.9712,10.0000,2.9215,0.2404,208
71680,1.7404,10.0000,2.9984,0.2740,208
73728,2.0200,10.0000,2.9802,0.2600,200
75776,1.9183,10.0000,3.1705,0.2404,208
77824,2.2700,10.0000,3.0162,0.2550,200
79872,2.1923,10.0000,3.1149,0.2452,208
81920,2.1154,10.0000,3.1255,0.2019,208
83968,2.1950,10.0000,3.3459,0.2200,200
86016,2.0721,10.0000,3.2916,0.2260,208
88064,2.3400,10.0000,3.1182,0.2250,200
90112,2.3077,10.0000,3.0487,0.2067,208
92160,2.2308,10.0000,2.9837,0.2404,208
94208,2.4700,10.0000,2.9897,0.2500,200
96256,2.3750,10.0000,2.9766,0.2692,208
98304,2.3750,10.0000,3.0208,0.2300,200
100352,2.5865,10.0000,2.8402,0.2163,208
102400,2.4904,10.0000,2.7295,0.2308,208
104448,2.3400,10.0000,2.9202,0.2750,200
106496,2.5962,10.0000,2.7428,0.2019,208
108544,2.5400,10.0000,2.7244,0.2200,200
110592,2.5481,10.0000,2.9107,0.2644,208
112640,2.6298,10.0000,2.8791,0.2404,208
114688,2.4950,10.0000,2.8379,0.2400,200
116736,2.5817,10.0000,3.0459,0.2692,208
118784,2.6750,10.0000,2.7883,0.2200,200
120832,2.6250,10.0000,2.6976,0.2308,208
122880,2.5913,10.0000,2.7835,0.2788,208
124928,2.6150,10.0000,2.6814,0.2250,200
126976,2.6538,10.0000,2.5456,0.2163,208
129024,2.3750,10.0000,2.7406,0.2500,200
131072,2.7067,10.0000,2.8967,0.2404,208
133120,2.5769,10.0000,2.6472,0.2308,208
135168,2.6250,10.0000,2.7390,0.2450,200
137216,2.6875,10.0000,2.7541,0.2356,208
139264,2.7300,10.0000,2.5314,0.2550,200
141312,2.6875,10.0000,2.8116,0.2596,208
143360,2.5865,10.0000,2.8076,0.1971,208
145408,2.6550,10.0000,2.7778,0.2000,200
147456,2.6154,10.0000,2.7531,0.2163,208
149504,2.7150,10.0000,2.8241,0.2200,200
151552,2.6971,10.0000,2.7067,0.2212,208
153600,2.7500,10.0000,2.5473,0.2452,208
155648,2.7450,10.0000,2.7595,0.2300,200
157696,2.6635,10.0000,2.8645,0.2837,208
159744,2.8450,10.0000,2.8232,0.2600,200
161792,2.6683,10.0000,2.7371,0.2260,208
163840,2.8077,10.0000,2.4537,0.2356,208
165888,2.6650,10.0000,2.4401,0.2150,200
167936,2.8606,10.0000,2.7285,0.2404,208
169984,2.7100,10.0000,2.8484,0.2350,200
172032,2.6058,10.0000,2.4332,0.2067,208
174080,2.7019,10.0000,2.4256,0.2308,208
176128,2.9000,10.0000,2.6288,0.2100,200
178176,2.7788,10.0000,2.5668,0.2163,208
180224,2.6900,10.0000,2.7227,0.2350,200
182272,2.9183,10.0000,2.3741,0.2260,208
184320,2.7740,10.0000,2.5487,0.2404,208
186368,2.8000,10.0000,2.4308,0.2450,200
188416,2.9567,10.0000,2.4864,0.2452,208
190464,2.9100,10.0000,2.6266,0.2700,200
192512,2.9952,10.0000,2.6658,0.2212,208
194560,2.9087,10.0000,2.4042,0.2404,208
196608,2.8300,10.0000,2.4923,0.2400,200
198656,2.9904,10.0000,2.5421,0.2115,208
200704,2.9850,10.0000,2.4327,0.2050,200
202752,2.6779,10.0000,2.5766,0.2548,208
204800,2.7981,10.0000,2.3812,0.2212,208
206848,2.9300,10.0000,2.6090,0.2100,200
208896,2.8462,10.0000,2.4686,0.2212,208
210944,3.0000,10.0000,2.3479,0.2150,200
212992,3.0192,10.0000,2.2982,0.2548,208
215040,2.7885,10.0000,2.3285,0.2548,208
217088,2.9350,10.0000,2.5536,0.2500,200
219136,3.2981,10.0000,2.3207,0.2115,208
221184,2.9800,10.0000,2.2560,0.2350,200
223232,3.0144,10.0000,2.3915,0.2548,208
225280,3.1538,10.0000,2.2210,0.2067,208
227328,2.8700,10.0000,2.2636,0.2150,200
229376,3.1683,10.0000,2.3429,0.2644,208
231424,2.8950,10.0000,2.2809,0.2450,200
233472,3.0433,10.0000,2.2634,0.2115,208
235520,3.0096,10.0000,2.2452,0.2019,208
237568,2.8500,10.0000,2.2694,0.1950,200
239616,2.8750,10.0000,2.2621,0.2212,208
241664,3.1850,10.0000,2.2144,0.2200,200
243712,3.0048,10.0000,2.3905,0.2212,208
245760,3.0481,10.0000,2.1120,0.2260,208
247808,3.0050,10.0000,2.2392,0.2250,200
249856,2.8990,10.0000,2.1506,0.1971,208
251904,3.1050,10.0000,2.0312,0.1900,200
253952,3.0721,10.0000,2.0823,0.2067,208
256000,2.9712,10.0000,1.8250,0.2212,208
258048,3.0050,10.0000,2.0743,0.2350,200
260096,3.2019,10.0000,2.0522,0.1971,208
262144,2.9550,10.0000,2.2418,0.2350,200
264192,3.1202,10.0000,2.0862,0.2163,208
266240,3.0865,10.0000,2.2844,0.2019,208
268288,3.1600,10.0000,2.1219,0.1950,200
270336,2.9038,10.0000,2.3365,0.2163,208
272384,2.8900,10.0000,2.2553,0.2000,200
274432,3.1683,10.0000,2.2376,0.2596,208
276480,3.0433,10.0000,2.1689,0.2260,208
278528,3.3250,10.0000,2.1241,0.2250,200
280576,3.1971,10.0000,2.0208,0.2163,208
282624,3.1250,10.0000,2.2475,0.2150,200
284672,3.1779,10.0000,1.9145,0.2019,208
286720,3.1635,10.0000,2.1951,0.2163,208
288768,3.1150,10.0000,2.1614,0.2250,200
290816,3.2067,10.0000,2.1937,0.2356,208
292864,2.9600,10.0000,2.1671,0.1750,200
294912,3.2212,10.0000,2.1351,0.2356,208
296960,3.2212,10.0000,1.9089,0.2260,208
299008,3.1300,10.0000,1.9812,0.2000,200
301056,3.1490,10.0000,2.2237,0.2115,208
303104,3.1600,10.0000,2.2237,0.2000,200
305152,3.1923,10.0000,1.8721,0.1731,208
307200,3.2885,10.0000,2.1200,0.2019,208
309248,3.0900,10.0000,2.0076,0.2400,200
311296,3.1875,10.0000,2.1288,0.2019,208
313344,3.3000,10.0000,2.0123,0.2000,200
315392,3.3942,10.0000,2.0682,0.1683,208
317440,3.2212,10.0000,1.8921,0.1923,208
319488,3.1800,10.0000,2.1184,0.2300,200
321536,3.3702,10.0000,1.9648,0.1923,208
323584,3.2600,10.0000,2.1259,0.2150,200
325632,3.3269,10.0000,2.1548,0.1827,208
327680,3.3462,10.0000,2.3147,0.2260,208
329728,3.2950,10.0000,1.9639,0.2250,200
331776,3.2788,10.0000,1.8923,0.1923,208
333824,3.3950,10.0000,2.1171,0.2300,200
335872,3.2163,10.0000,1.9140,0.2019,208
337920,3.2308,10.0000,2.0613,0.2163,208
339968,3.3600,10.0000,1.8649,0.1900,200
342016,3.2644,10.0000,2.1189,0.1971,208
344064,3.2650,10.0000,1.9495,0.2250,200
346112,3.1875,10.0000,1.8312,0.2500,208
348160,3.3077,10.0000,1.9720,0.1971,208
350208,3.2550,10.0000,2.0056,0.2200,200
352256,3.3558,10.0000,1.9206,0.2452,208
354304,3.4000,10.0000,2.2054,0.2500,200
356352,3.3654,10.0000,1.9947,0.2019,208
358400,3.2644,10.0000,1.9203,0.2019,208
360448,3.5250,10.0000,1.9403,0.2050,200
362496,3.3077,10.0000,2.0441,0.2452,208
364544,3.5000,10.0000,1.8536,0.2200,200
366592,3.3654,10.0000,1.6768,0.2260,208
368640,3.5529,10.0000,1.7778,0.2212,208
370688,3.4950,10.0000,1.9151,0.2000,200
372736,3.4615,10.0000,1.9843,0.1875,208
374784,3.5550,10.0000,2.0247,0.1950,200
376832,3.5481,10.0000,1.9530,0.2019,208
378880,3.3462,10.0000,1.7812,0.2308,208
380928,3.5050,10.0000,1.8744,0.2100,200
382976,3.4471,10.0000,1.9285,0.2163,208
385024,3.5950,10.0000,1.8297,0.2050,200
387072,3.5337,10.0000,1.8145,0.2260,208
389120,3.4904,10.0000,1.8521,0.2115,208
391168,3.6000,10.0000,1.7741,0.2200,200
393216,3.5962,10.0000,1.8737,0.2212,208
395264,3.4700,10.0000,1.6954,0.2100,200
397312,3.3365,10.0000,1.6021,0.2452,208
399360,3.5192,10.0000,1.9144,0.2596,208
401408,3.8550,10.0000,1.6947,0.2100,200
