timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,3.6964,34.2679,0.9873,0.4821,56
4096,5.6471,31.9118,1.1532,0.5735,68
6144,6.4179,30.4328,1.1392,0.7910,67
8192,6.9167,28.6528,1.1155,0.8750,72
10240,7.5072,29.2754,1.1700,0.8116,69
12288,7.8750,28.7778,1.1851,0.7778,72
14336,7.4930,28.6901,1.1142,0.8592,71
16384,7.8873,28.3662,1.1801,0.8028,71
18432,8.2113,28.8592,1.2170,0.6197,71
20480,9.2361,28.8889,1.1738,0.7639,72
22528,8.9452,28.0959,1.2319,0.6986,73
24576,8.7671,28.0411,1.2693,0.7808,73
26624,8.6575,28.1096,1.2701,0.6438,73
28672,8.9167,28.1250,1.1769,0.7917,72
30720,8.9722,28.1667,1.1771,0.6667,72
32768,8.5000,27.9444,1.2299,0.7778,72
34816,9.2568,28.6892,1.3314,0.7297,74
36864,9.7808,27.8356,1.2098,0.6986,73
38912,9.4865,27.6622,1.1603,0.7162,74
40960,9.7200,27.7067,1.2469,0.7467,75
43008,9.5479,27.6986,1.2220,0.7945,73
45056,9.1733,27.1600,1.1402,0.7333,75
47104,9.4521,28.2877,1.2700,0.7260,73
49152,9.8649,27.5000,1.2751,0.8378,74
51200,9.5200,27.7200,1.2266,0.7200,75
53248,10.0959,27.8904,1.1861,0.7397,73
55296,9.8000,27.1733,1.2299,0.8000,75
57344,10.7083,28.3333,1.1632,0.7500,72
59392,9.5921,27.3421,1.2673,0.7632,76
61440,9.5921,26.9737,1.1789,0.7500,76
63488,10.3194,27.7500,1.1791,0.5833,72
65536,10.7500,28.1667,1.2617,0.6806,72
67584,11.1067,28.1333,1.2232,0.6933,75
69632,9.9733,27.4400,1.2156,0.7733,75
71680,9.9467,27.1467,1.1839,0.7733,75
73728,10.5205,27.4658,1.2107,0.6712,73
75776,10.7067,27.5733,1.2193,0.7067,75
77824,10.9189,28.0676,1.1802,0.7432,74
79872,10.1600,26.8800,1.2141,0.7200,75
81920,11.0000,27.6000,1.1780,0.7600,75
83968,10.6712,28.2329,1.2583,0.7123,73
86016,10.3026,26.7500,1.2330,0.7895,76
88064,11.0548,27.6301,1.2602,0.8356,73
90112,11.2763,27.4474,1.2433,0.7237,76
92160,10.4933,26.4533,1.2527,0.5867,75
94208,11.4521,29.0000,1.1363,0.5616,73
96256,10.5526,26.7895,1.1773,0.7237,76
98304,10.6400,27.3200,1.2465,0.6800,75
100352,11.0822,27.8767,1.1730,0.7123,73
102400,10.4868,26.4605,1.2582,0.7500,76
104448,11.4133,27.9200,1.2131,0.7200,75
106496,11.1216,27.9189,1.2613,0.7703,74
108544,10.7297,27.5135,1.1752,0.7838,74
110592,11.1892,27.4189,1.1815,0.7568,74
112640,11.1333,27.5733,1.2516,0.8667,75
114688,11.4459,27.7703,1.2824,0.7027,74
116736,10.8800,27.0800,1.1627,0.7600,75
118784,11.3200,27.4533,1.2191,0.7733,75
120832,11.7123,28.0548,1.1416,0.8082,73
122880,10.9342,26.9605,1.2137,0.7895,76
124928,11.4865,27.0405,1.1679,0.6622,74
126976,12.4595,28.1892,1.2348,0.7297,74
129024,11.5467,27.5867,1.2447,0.7733,75
131072,12.0270,27.5270,1.1256,0.6757,74
133120,11.2432,27.2297,1.2221,0.7432,74
135168,11.6622,28.1757,1.1659,0.7162,74
137216,12.7808,27.9589,1.1938,0.7260,73
139264,11.7945,27.8356,1.2376,0.5890,73
141312,11.4800,27.5867,1.1215,0.6933,75
143360,11.8108,27.5946,1.0840,0.7432,74
145408,12.0959,28.0411,1.1571,0.7945,73
147456,12.4189,27.3784,1.2354,0.6351,74
149504,12.4459,28.0946,1.1967,0.7162,74
150000,10.5000,25.7222,1.0463,0.6667,18
