timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.5200,10.0000,1.2823,0.1750,200
4096,0.5769,10.0000,1.3304,0.1875,208
6144,0.4550,10.0000,1.4276,0.1850,200
8192,0.4712,10.0000,1.2294,0.1971,208
10240,0.5962,10.0000,1.3209,0.1538,208
12288,0.5050,10.0000,1.4451,0.1750,200
14336,0.4808,10.0000,1.3764,0.1875,208
16384,0.5050,10.0000,1.4882,0.1800,200
18432,0.6058,10.0000,1.3778,0.1779,208
20480,0.5721,10.0000,1.2905,0.1731,208
22528,0.7450,10.0000,1.6199,0.1850,200
24576,0.6635,10.0000,1.3572,0.1923,208
26624,0.6350,10.0000,1.6104,0.1650,200
28672,0.7548,10.0000,1.6570,0.1875,208
30720,0.8221,10.0000,1.5371,0.1971,208
32768,0.8550,10.0000,1.6063,0.1850,200
34816,0.9038,10.0000,1.8047,0.1875,208
36864,1.1150,10.0000,1.6702,0.2200,200
38912,1.0769,10.0000,1.9611,0.1971,208
40960,1.1250,10.0000,1.9327,0.2548,208
43008,1.1450,10.0000,2.0611,0.2250,200
45056,1.0337,10.0000,2.3024,0.2212,208
47104,1.3650,10.0000,2.2677,0.1850,200
49152,1.3365,10.0000,2.4168,0.2260,208
51200,1.4856,10.0000,2.4810,0.2500,208
53248,1.4850,10.0000,2.4898,0.2150,200
55296,1.4808,10.0000,2.7466,0.2356,208
57344,1.5650,10.0000,2.7170,0.1850,200
59392,1.7067,10.0000,2.6828,0.2163,208
61440,1.6346,10.0000,2.6652,0.2260,208
63488,1.6500,10.0000,2.6398,0.2650,200
65536,1.7067,10.0000,2.6630,0.2308,208
67584,1.7900,10.0000,2.6621,0.2000,200
69632,1.7356,10.0000,2.7330,0.2212,208
71680,2.0048,10.0000,2.8674,0.2260,208
73728,2.0200,10.0000,2.7862,0.2300,200
75776,1.9471,10.0000,2.8566,0.2163,208
77824,1.9550,10.0000,2.5321,0.2700,200
79872,1.8317,10.0000,2.5300,0.2067,208
81920,2.1202,10.0000,2.6778,0.2500,208
83968,2.0100,10.0000,2.5088,0.2400,200
86016,2.2067,10.0000,2.8015,0.1875,208
88064,2.0050,10.0000,2.6388,0.2700,200
90112,2.1442,10.0000,2.4970,0.1971,208
92160,2.0288,10.0000,2.6185,0.2019,208
94208,2.1800,10.0000,2.4403,0.2150,200
96256,2.2212,10.0000,2.7943,0.2452,208
98304,2.2600,10.0000,2.6220,0.2100,200
100352,2.2115,10.0000,2.5624,0.1971,208
102400,2.2933,10.0000,2.7204,0.2404,208
104448,2.4650,10.0000,2.6414,0.2250,200
106496,2.5096,10.0000,2.7243,0.2356,208
108544,2.3650,10.0000,2.3322,0.2200,200
110592,2.6635,10.0000,2.4602,0.2163,208
112640,2.4904,10.0000,2.4895,0.2356,208
114688,2.3550,10.0000,2.1042,0.2500,200
116736,2.5096,10.0000,2.4021,0.2404,208
118784,2.7100,10.0000,2.3952,0.2200,200
120832,2.6635,10.0000,2.2279,0.2788,208
122880,2.7500,10.0000,2.2897,0.1923,208
124928,2.6800,10.0000,2.3969,0.2050,200
126976,2.6971,10.0000,2.2231,0.2596,208
129024,2.7250,10.0000,2.2267,0.2050,200
131072,2.6779,10.0000,2.0932,0.1875,208
133120,2.7981,10.0000,2.2899,0.2500,208
135168,2.7850,10.0000,2.1780,0.1850,200
137216,2.8173,10.0000,2.3136,0.2019,208
139264,2.7600,10.0000,2.1949,0.2300,200
141312,2.9663,10.0000,2.2282,0.2163,208
143360,2.9423,10.0000,2.1984,0.2212,208
145408,2.9450,10.0000,2.0066,0.2450,200
147456,2.9856,10.0000,1.9401,0.1827,208
149504,2.9050,10.0000,2.0963,0.2000,200
151552,2.8558,10.0000,1.9422,0.2356,208
153600,3.0913,10.0000,1.9321,0.1731,208
155648,2.8850,10.0000,1.9920,0.2600,200
157696,2.9087,10.0000,1.9623,0.2404,208
159744,3.2000,10.0000,2.0431,0.2250,200
161792,3.1346,10.0000,2.1290,0.2019,208
163840,3.1010,10.0000,2.0065,0.1827,208
165888,3.1600,10.0000,1.7998,0.2750,200
167936,3.0096,10.0000,2.2023,0.1683,208
169984,3.0950,10.0000,1.8565,0.2100,200
172032,3.0096,10.0000,1.8768,0.2260,208
174080,3.2404,10.0000,1.7887,0.1923,208
176128,3.0750,10.0000,1.8097,0.2600,200
178176,3.2067,10.0000,1.9635,0.1875,208
180224,3.1200,10.0000,1.6371,0.2200,200
182272,3.3606,10.0000,2.2871,0.2115,208
184320,3.1010,10.0000,1.8377,0.1875,208
186368,3.1650,10.0000,1.9443,0.1900,200
188416,3.1490,10.0000,1.9307,0.1971,208
190464,3.2200,10.0000,1.8455,0.2150,200
192512,3.0865,10.0000,1.9450,0.2067,208
194560,3.2981,10.0000,1.6559,0.2019,208
196608,3.1450,10.0000,1.9471,0.1950,200
198656,3.2644,10.0000,1.5944,0.2163,208
200704,3.3900,10.0000,1.7466,0.2350,200
202752,3.2596,10.0000,1.6829,0.2163,208
204800,3.4663,10.0000,1.6479,0.1923,208
206848,3.1600,10.0000,1.8598,0.2100,200
208896,3.4663,10.0000,1.6023,0.2019,208
210944,3.4150,10.0000,1.5862,0.2000,200
212992,3.2837,10.0000,1.6128,0.1923,208
215040,3.5577,10.0000,1.9187,0.2212,208
217088,3.6700,10.0000,1.7310,0.2050,200
219136,3.3846,10.0000,1.8153,0.1923,208
221184,3.4900,10.0000,1.5228,0.1750,200
223232,3.3798,10.0000,1.6392,0.2212,208
