timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.4608,10.0000,1.1294,0.2549,204
4096,0.5441,10.0000,1.2390,0.2647,204
6144,0.6029,10.0000,1.3971,0.2696,204
8192,0.4412,10.0000,1.3879,0.2990,204
10240,0.5000,10.0000,1.1062,0.2740,208
12288,0.5686,10.0000,1.2703,0.2745,204
14336,0.5833,10.0000,1.2805,0.2549,204
16384,0.5000,10.0000,1.3561,0.2794,204
18432,0.6078,10.0000,1.2301,0.2696,204
20480,0.6394,10.0000,1.2675,0.2596,208
22528,0.6078,10.0000,1.2291,0.2647,204
24576,0.5686,10.0000,1.3923,0.2892,204
26624,0.6127,10.0000,1.6068,0.2696,204
28672,0.6422,10.0000,1.2700,0.3088,204
30720,0.6442,10.0000,1.4726,0.2885,208
32768,0.7255,10.0000,1.5603,0.2843,204
34816,0.8873,10.0000,1.5136,0.2696,204
36864,0.8824,10.0000,1.4259,0.2892,204
38912,0.9510,10.0000,1.5795,0.3284,204
40960,1.1394,10.0000,1.6771,0.2788,208
43008,1.0931,10.0000,1.8869,0.2990,204
45056,1.1961,10.0000,1.8661,0.2990,204
47104,1.2451,10.0000,2.0236,0.3382,204
49152,1.1912,10.0000,2.0130,0.3039,204
51200,1.2500,10.0000,2.0252,0.3077,208
53248,1.3284,10.0000,2.0462,0.2941,204
55296,1.4510,10.0000,2.1573,0.2990,204
57344,1.4510,10.0000,2.3262,0.3529,204
59392,1.5735,10.0000,2.3157,0.3088,204
61440,1.6779,10.0000,2.4955,0.3365,208
63488,1.6078,10.0000,2.4342,0.3284,204
65536,1.6520,10.0000,2.1592,0.3382,204
67584,1.6324,10.0000,2.5317,0.3284,204
69632,1.6324,10.0000,2.3979,0.3578,204
71680,1.6587,10.0000,2.5469,0.2981,208
73728,1.7157,10.0000,2.5040,0.3333,204
75776,1.9265,10.0000,2.3290,0.3382,204
77824,1.5931,10.0000,2.2724,0.3431,204
79872,1.9167,10.0000,2.3969,0.3235,204
81920,1.9519,10.0000,2.1889,0.3462,208
83968,1.8971,10.0000,2.2234,0.3333,204
86016,2.1618,10.0000,2.3194,0.3284,204
88064,1.8137,10.0000,2.2793,0.3137,204
90112,1.9657,10.0000,2.3357,0.3088,204
92160,2.2163,10.0000,2.2562,0.3173,208
94208,2.2304,10.0000,2.3543,0.3137,204
96256,2.4069,10.0000,2.1351,0.2990,204
98304,2.2745,10.0000,1.9438,0.3088,204
100352,2.1765,10.0000,2.1260,0.3039,204
102400,2.3510,10.0000,2.1016,0.3125,208
104448,2.1961,10.0000,2.3206,0.3186,204
106496,2.3873,10.0000,1.9935,0.3186,204
108544,2.4265,10.0000,2.0746,0.3382,204
110592,2.3137,10.0000,2.1210,0.2941,204
112640,2.4087,10.0000,2.2367,0.2885,208
114688,2.4167,10.0000,1.9703,0.3235,204
116736,2.4461,10.0000,1.9385,0.3284,204
118784,2.5588,10.0000,1.9557,0.2892,204
120832,2.4706,10.0000,1.8480,0.3137,204
122880,2.4135,10.0000,1.9470,0.3317,208
124928,2.6127,10.0000,1.9932,0.3235,204
126976,2.6471,10.0000,2.0941,0.3235,204
129024,2.7549,10.0000,1.8977,0.3333,204
131072,2.7941,10.0000,1.9181,0.2892,204
133120,2.6635,10.0000,1.9513,0.3077,208
135168,2.7304,10.0000,1.8784,0.3431,204
137216,2.7402,10.0000,2.0091,0.3284,204
139264,2.6618,10.0000,1.8055,0.2941,204
141312,2.7255,10.0000,1.7554,0.3186,204
143360,2.6827,10.0000,1.8803,0.3510,208
145408,2.8922,10.0000,2.1065,0.3137,204
147456,2.8922,10.0000,1.8384,0.3235,204
149504,3.0049,10.0000,1.8475,0.3235,204
151552,2.9951,10.0000,1.8759,0.3186,204
153600,2.9712,10.0000,1.8719,0.2837,208
155648,2.8088,10.0000,1.8959,0.3186,204
157696,2.8284,10.0000,1.8722,0.3039,204
159744,2.6863,10.0000,1.8633,0.3186,204
161792,2.6373,10.0000,1.8267,0.3480,204
163840,2.7837,10.0000,1.8798,0.3077,208
165888,2.8725,10.0000,2.1126,0.3039,204
167936,2.8529,10.0000,2.0298,0.3284,204
169984,2.9363,10.0000,2.0399,0.3039,204
172032,2.9902,10.0000,1.9050,0.3039,204
174080,2.8125,10.0000,1.7466,0.3077,208
176128,2.8676,10.0000,1.8335,0.2941,204
178176,2.8922,10.0000,1.9828,0.2794,204
180224,2.9314,10.0000,1.9979,0.2990,204
182272,3.0539,10.0000,1.8983,0.2941,204
184320,3.0673,10.0000,1.8298,0.2788,208
186368,3.0000,10.0000,1.9255,0.3137,204
188416,3.1176,10.0000,1.8867,0.3431,204
190464,3.2108,10.0000,1.8560,0.2794,204
192512,3.1471,10.0000,1.9989,0.3088,204
194560,3.0096,10.0000,1.9111,0.3125,208
196608,3.0441,10.0000,1.7405,0.2892,204
198656,3.1127,10.0000,1.6823,0.3088,204
200000,3.2206,10.0000,1.8130,0.2941,136
