time_s,score_mean,score_std
0.0,0.0,0.0
0.502092050209205,0.0,0.0
1.00418410041841,0.0,0.0
1.506276150627615,0.0,0.0
2.00836820083682,0.0,0.0
2.510460251046025,0.06666666666666667,0.2494438257849295
3.01255230125523,0.1,0.3
3.514644351464435,0.13333333333333333,0.339934634239519
4.01673640167364,0.2,0.4000000000000001
4.518828451882845,0.43333333333333335,0.49553562491061676
5.02092050209205,0.5333333333333333,0.5617433182117573
5.523012552301255,0.6333333333333333,0.604611904907235
6.02510460251046,0.6666666666666666,0.5962847939999438
6.527196652719665,0.7,0.6403124237432849
7.02928870292887,0.7333333333333333,0.6798692684790382
7.531380753138075,0.8,0.7483314773547883
8.03347280334728,0.8333333333333334,0.7340905181848414
8.535564853556485,0.8333333333333334,0.7340905181848414
9.03765690376569,0.9,0.7461009761866464
9.539748953974895,1.0,0.816496580927726
10.0418410041841,1.1666666666666667,0.93392838174146
10.543933054393305,1.2333333333333334,0.9195409482755814
11.04602510460251,1.3,0.971253485622231
11.548117154811715,1.4,0.9165151389911681
12.05020920502092,1.4,0.9165151389911681
12.552301255230125,1.4666666666666666,0.9568466729604884
13.05439330543933,1.4666666666666666,0.9568466729604884
13.556485355648535,1.5666666666666667,0.9551032521262937
14.05857740585774,1.7,0.9363047936792093
14.560669456066945,1.7666666666666666,0.989388138643722
15.06276150627615,1.8,1.0132456102380445
15.564853556485355,1.8,1.0132456102380445
16.06694560669456,1.8,1.0132456102380445
16.569037656903767,1.9,1.0754843869934452
17.07112970711297,1.9,1.0754843869934452
17.573221757322173,1.9333333333333333,1.0934146311237818
18.07531380753138,1.9666666666666666,1.0796089827134432
18.577405857740587,2.066666666666667,1.0934146311237816
19.07949790794979,2.1333333333333333,1.1175369742826804
19.581589958158993,2.1666666666666665,1.1279282877125754
20.0836820083682,2.2666666666666666,1.1234866364235143
20.585774058577407,2.3333333333333335,1.1352924243950933
21.08786610878661,2.3666666666666667,1.1396880664852507
21.589958158995813,2.3666666666666667,1.1396880664852507
22.09205020920502,2.4,1.1430952132988166
22.594142259414227,2.433333333333333,1.1160446028522137
23.09623430962343,2.466666666666667,1.1175369742826806
23.598326359832633,2.566666666666667,1.0546194679704248
24.10041841004184,2.6,1.019803902718557
24.602510460251047,2.7333333333333334,0.9637888196533972
