time_s,score_mean,score_std
0.0,0.0,0.0
0.502092050209205,0.0,0.0
1.00418410041841,0.0,0.0
1.506276150627615,0.0,0.0
2.00836820083682,0.0,0.0
2.510460251046025,0.0,0.0
3.01255230125523,0.1,0.3
3.514644351464435,0.16666666666666666,0.3726779962499649
4.01673640167364,0.3,0.45825756949558394
4.518828451882845,0.5,0.5
5.02092050209205,0.5333333333333333,0.4988876515698589
5.523012552301255,0.5666666666666667,0.49553562491061676
6.02510460251046,0.6333333333333333,0.5467073155618907
6.527196652719665,0.6333333333333333,0.5467073155618907
7.02928870292887,0.6666666666666666,0.5962847939999438
7.531380753138075,0.8,0.7023769168568492
8.03347280334728,0.8,0.7023769168568492
8.535564853556485,0.9666666666666667,0.7951240294584375
9.03765690376569,1.0666666666666667,0.7717224601860152
9.539748953974895,1.2,0.8717797887081347
10.0418410041841,1.2666666666666666,0.8919392106839767
10.543933054393305,1.2666666666666666,0.8919392106839767
11.04602510460251,1.3,0.971253485622231
11.548117154811715,1.4,0.9865765724632497
12.05020920502092,1.5,1.118033988749895
12.552301255230125,1.5666666666666667,1.1742609969205688
13.05439330543933,1.6333333333333333,1.1967548714010832
13.556485355648535,1.7,1.2423096769056152
14.05857740585774,1.8,1.3759844960366863
14.560669456066945,1.8666666666666667,1.3349989596333856
15.06276150627615,1.8666666666666667,1.3349989596333856
15.564853556485355,1.8666666666666667,1.3349989596333856
16.06694560669456,2.0,1.3416407864998738
16.569037656903767,2.1,1.3988090172238192
17.07112970711297,2.1333333333333333,1.4079141387961918
17.573221757322173,2.1666666666666665,1.4161763857498668
18.07531380753138,2.2666666666666666,1.412641340027806
18.577405857740587,2.2666666666666666,1.412641340027806
19.07949790794979,2.3666666666666667,1.4255603186895398
19.581589958158993,2.4,1.5187714333192688
20.0836820083682,2.433333333333333,1.5205992970609392
20.585774058577407,2.6,1.6451950239004087
21.08786610878661,2.7,1.636052158907737
21.589958158995813,2.7333333333333334,1.6918103387266024
22.09205020920502,2.7666666666666666,1.6868774571839988
22.594142259414227,2.8,1.6812693617224657
23.09623430962343,2.8333333333333335,1.7143187827498387
23.598326359832633,2.933333333333333,1.6519348924485158
24.10041841004184,2.966666666666667,1.622412469818394
24.602510460251047,3.066666666666667,1.6519348924485158
