timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.5343,10.0000,1.1951,0.3971,204
4096,0.6293,10.0000,1.2332,0.3951,205
6144,0.5902,10.0000,1.2610,0.3707,205
8192,0.6976,10.0000,1.4551,0.4488,205
10240,0.6878,10.0000,1.6249,0.5268,205
12288,0.8922,10.0000,1.9721,0.5490,204
14336,1.8488,10.0000,2.3429,0.6634,205
16384,2.0146,10.0000,2.6839,0.6927,205
18432,1.9024,10.0000,2.8249,0.6293,205
20480,2.1805,10.0000,2.7302,0.6927,205
22528,2.1618,10.0000,2.8475,0.7353,204
24576,2.2146,10.0000,2.9766,0.7317,205
26624,2.4000,10.0000,2.9078,0.6927,205
28672,2.5317,10.0000,2.9176,0.7610,205
30720,2.4146,10.0000,2.9566,0.7512,205
32768,2.7010,10.0000,2.9201,0.7304,204
34816,2.6000,10.0000,2.9215,0.6634,205
36864,2.6634,10.0000,2.9112,0.6537,205
38912,2.5854,10.0000,2.7522,0.6585,205
40960,2.7268,10.0000,2.7829,0.5854,205
43008,2.5833,10.0000,2.8475,0.6471,204
45056,2.8341,10.0000,2.7610,0.6780,205
47104,2.7268,10.0000,2.7068,0.6390,205
49152,2.9317,10.0000,2.7088,0.6049,205
50000,2.8706,10.0000,2.6941,0.5765,85
