timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.7059,10.0000,2.6824,0.6225,204
4096,1.4341,10.0000,3.1044,0.7171,205
6144,1.6390,10.0000,3.1395,0.7659,205
8192,1.4732,10.0000,3.0546,0.7561,205
10240,1.8683,10.0000,3.1293,0.6878,205
12288,1.8578,10.0000,3.0848,0.7549,204
14336,1.7902,10.0000,3.0673,0.7805,205
16384,1.8244,10.0000,3.1678,0.6878,205
18432,1.8585,10.0000,3.1337,0.6585,205
20480,1.8927,10.0000,3.0893,0.7610,205
22528,1.8775,10.0000,3.1172,0.7353,204
24576,1.9122,10.0000,3.1488,0.6829,205
26624,2.0000,10.0000,3.1673,0.7854,205
28672,1.8927,10.0000,3.0868,0.8049,205
30720,1.9073,10.0000,3.0990,0.6780,205
32768,2.0245,10.0000,3.1025,0.7696,204
34816,2.1610,10.0000,3.0229,0.7122,205
36864,1.9854,10.0000,3.1390,0.7268,205
38912,2.0976,10.0000,3.1020,0.7659,205
40960,2.0488,10.0000,3.0873,0.7707,205
43008,2.1225,10.0000,3.1348,0.7402,204
45056,2.0634,10.0000,3.1717,0.7659,205
47104,2.1951,10.0000,3.1273,0.7268,205
49152,2.2146,10.0000,3.1059,0.7463,205
50000,2.2118,10.0000,2.9141,0.6941,85
