timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.5150,10.0000,1.2506,0.1800,200
4096,0.4856,10.0000,1.2930,0.1731,208
6144,0.5350,10.0000,1.3964,0.1700,200
8192,0.6202,10.0000,1.3646,0.1827,208
10240,0.5481,10.0000,1.2760,0.2019,208
12288,0.5850,10.0000,1.2366,0.1700,200
14336,0.4904,10.0000,1.4796,0.1779,208
16384,0.5800,10.0000,1.1996,0.1650,200
18432,0.7212,10.0000,1.4393,0.1923,208
20480,0.6202,10.0000,1.4101,0.1875,208
22528,0.6400,10.0000,1.4026,0.1950,200
24576,0.6683,10.0000,1.2795,0.1635,208
26624,0.7350,10.0000,1.4957,0.1750,200
28672,0.7548,10.0000,1.6193,0.1875,208
30720,0.7404,10.0000,1.5040,0.1971,208
32768,0.8150,10.0000,1.6847,0.2100,200
34816,0.7885,10.0000,1.3976,0.1635,208
36864,0.9200,10.0000,1.8691,0.2100,200
38912,0.9952,10.0000,1.7835,0.2356,208
40960,1.1298,10.0000,2.0556,0.2115,208
43008,1.1150,10.0000,2.1477,0.2050,200
45056,1.2644,10.0000,2.1831,0.1779,208
47104,1.4900,10.0000,2.0747,0.2150,200
49152,1.5000,10.0000,2.2038,0.2452,208
51200,1.4952,10.0000,2.4548,0.2260,208
53248,1.5750,10.0000,2.7358,0.2200,200
55296,1.6442,10.0000,2.7173,0.2356,208
57344,1.5900,10.0000,2.9415,0.2200,200
59392,1.8125,10.0000,2.5239,0.2260,208
61440,1.7163,10.0000,2.6004,0.2356,208
63488,1.5750,10.0000,2.9066,0.2300,200
65536,1.7644,10.0000,2.6718,0.2356,208
67584,1.8350,10.0000,2.9692,0.2350,200
69632,1.8846,10.0000,2.7180,0.2356,208
71680,1.8894,10.0000,2.6707,0.2500,208
73728,1.9900,10.0000,2.8179,0.2150,200
75776,1.9712,10.0000,2.6812,0.2019,208
77824,2.0050,10.0000,2.7141,0.2100,200
79872,2.0433,10.0000,2.4300,0.2115,208
81920,1.9087,10.0000,2.2982,0.1875,208
83968,2.1850,10.0000,2.1436,0.2050,200
86016,2.2163,10.0000,2.6576,0.2548,208
88064,2.3450,10.0000,2.3704,0.2150,200
90112,2.2308,10.0000,2.3936,0.2019,208
92160,2.3413,10.0000,2.3734,0.2452,208
94208,2.3250,10.0000,2.4784,0.2650,200
