timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.5950,10.0000,1.1346,0.1700,200
4096,0.4904,10.0000,1.4340,0.2019,208
6144,0.5650,10.0000,1.3976,0.1650,200
8192,0.6202,10.0000,1.3502,0.1587,208
10240,0.5673,10.0000,1.2385,0.2067,208
12288,0.4850,10.0000,1.2633,0.1650,200
14336,0.4904,10.0000,1.1644,0.2163,208
16384,0.6250,10.0000,1.4619,0.1800,200
18432,0.5962,10.0000,1.5236,0.1538,208
20480,0.6490,10.0000,1.5048,0.2115,208
22528,0.7000,10.0000,1.4555,0.1850,200
24576,0.7885,10.0000,1.6020,0.1731,208
26624,0.7050,10.0000,1.6114,0.2200,200
28672,0.7933,10.0000,1.6075,0.2260,208
30720,0.7885,10.0000,1.7028,0.1971,208
32768,0.8700,10.0000,1.6488,0.1800,200
34816,1.0192,10.0000,1.7636,0.2260,208
36864,1.0200,10.0000,1.9936,0.2250,200
38912,1.0433,10.0000,2.0026,0.2067,208
40960,1.1442,10.0000,2.0187,0.2212,208
43008,1.2100,10.0000,2.1967,0.2000,200
45056,1.3413,10.0000,2.5036,0.2356,208
47104,1.4200,10.0000,2.8076,0.1900,200
49152,1.4279,10.0000,2.7125,0.2500,208
51200,1.5288,10.0000,2.8404,0.2163,208
53248,1.6200,10.0000,2.8176,0.2200,200
55296,1.4856,10.0000,3.0333,0.2548,208
57344,1.7200,10.0000,3.0492,0.2200,200
59392,1.5962,10.0000,3.3192,0.2500,208
61440,1.6106,10.0000,3.3143,0.2067,208
63488,1.8100,10.0000,3.2979,0.2250,200
65536,1.7308,10.0000,3.1911,0.2644,208
67584,1.7100,10.0000,3.2262,0.2250,200
69632,1.8221,10.0000,3.0597,0.2500,208
71680,1.9712,10.0000,3.2774,0.2404,208
73728,1.9600,10.0000,3.1899,0.2500,200
75776,1.8942,10.0000,3.4026,0.2692,208
77824,1.9600,10.0000,3.2839,0.2300,200
79872,2.0288,10.0000,3.2905,0.2644,208
81920,2.1106,10.0000,3.4735,0.2500,208
83968,2.0900,10.0000,3.1795,0.2400,200
86016,2.0673,10.0000,3.4256,0.2548,208
88064,2.3400,10.0000,3.3499,0.2800,200
90112,2.3462,10.0000,3.1156,0.2548,208
92160,2.1010,10.0000,3.1799,0.2356,208
94208,2.2600,10.0000,3.2639,0.2150,200
96256,2.3558,10.0000,3.0041,0.2452,208
98304,2.3850,10.0000,3.3668,0.2600,200
100352,2.3990,10.0000,3.1091,0.2212,208
102400,2.3942,10.0000,3.0606,0.1923,208
104448,2.5700,10.0000,3.1668,0.2200,200
106496,2.4135,10.0000,2.7694,0.2548,208
108544,2.5100,10.0000,2.9880,0.2300,200
