timesteps,ep_env_score_mean,ep_rm_score_mean,ep_cushion_mean,ep_foul_rate,queries_used_so_far,rm_train_loss,relabel_delta_mean,relabel_delta_std
312,0.01,0.0056607450521551075,1.89,0.15,0,nan,0.0,0.0
624,0.0,0.0052507412969134745,1.96,0.14,0,nan,0.0,0.0
936,0.02,0.005368380493018776,1.6,0.13,0,nan,0.0,0.0
1248,0.0,0.005674177512992174,1.73,0.09,0,nan,0.0,0.0
1560,0.0,0.004873921354301274,1.58,0.15,0,nan,0.0,0.0
1872,0.0,0.007111065248027444,1.78,0.24,0,nan,0.0,0.0
2184,0.0,0.0059287902270443735,1.6,0.14,0,nan,0.0,0.0
2496,0.01,0.005062508070841432,1.84,0.1,0,nan,0.0,0.0
2808,0.0,0.005684441979974508,1.87,0.19,0,nan,0.0,0.0
3120,0.01,0.00628388263983652,2.05,0.15,0,nan,0.0,0.0
3432,0.0,0.005822413226123899,1.71,0.13,0,nan,0.0,0.0
3744,0.0,0.0049566532915923745,2.02,0.18,0,nan,0.0,0.0
4056,0.01,0.004286995194852352,1.8,0.12,0,nan,0.0,0.0
4368,0.02,0.006795142134651541,1.82,0.15,0,nan,0.0,0.0
4680,0.0,0.005802584334742278,1.84,0.16,0,nan,0.0,0.0
4992,0.0,0.005436783398035914,1.66,0.15,0,nan,0.0,0.0
5304,0.01,-0.08801362565020099,2.09,0.13,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
5616,0.0,-0.09183412209153176,1.8,0.16,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
5928,0.0,-0.0873885778314434,2.04,0.17,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
6240,0.01,-0.09261498826788739,1.87,0.09,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
6552,0.0,-0.08637946468777954,1.83,0.09,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
6864,0.0,-0.09459265482611955,1.7,0.12,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
7176,0.0,-0.08281284112250432,2.02,0.15,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
7488,0.0,-0.08437320078955964,2.36,0.19,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
7800,0.01,-0.07609609296079725,1.78,0.14,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
8112,0.0,-0.07853244038298726,2.18,0.14,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
8424,0.02,-0.08006824228446931,1.83,0.08,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
8736,0.0,-0.07332782162819057,1.91,0.11,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
9048,0.01,-0.07342404372291639,2.1,0.16,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
9360,0.01,-0.0679552483651787,2.05,0.12,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
9672,0.0,-0.06743516969145276,1.63,0.11,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
9984,0.0,-0.07263664272148163,2.05,0.15,50,0.6839687526226044,0.03752204030752182,0.027047744020819664
10296,0.0,-0.05988624444231391,2.5,0.13,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
10608,0.0,-0.06015204198425636,2.63,0.09,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
10920,0.01,-0.05726562912808731,2.53,0.15,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
11232,0.0,-0.06080662613967434,2.69,0.15,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
11544,0.0,-0.05365373921580613,2.44,0.09,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
11856,0.0,-0.05764201522571966,2.37,0.11,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
12168,0.01,-0.044407629133202134,2.54,0.1,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
12480,0.01,-0.04461067889817059,2.98,0.13,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
12792,0.01,-0.032422539780382065,2.72,0.12,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
13104,0.02,-0.03516585337696597,3.06,0.08,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
13416,0.0,-0.03692461488302797,2.39,0.07,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
13728,0.01,-0.029581737637054174,2.74,0.07,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
14040,0.03,-0.023451137328520416,2.87,0.09,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
14352,0.02,-0.016282269158400597,3.09,0.08,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
14664,0.02,-0.017565550606232137,2.55,0.05,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
14976,0.03,-0.01622051506768912,3.02,0.06,100,0.6869120597839355,0.04093276336789131,0.04008633270859718
15288,0.02,-0.002361312562134117,3.85,0.05,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
