timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.0490,10.0000,2.0652,0.6422,204
4096,0.0927,10.0000,2.4156,0.6732,205
6144,0.0683,10.0000,2.4366,0.7659,205
8192,0.0780,10.0000,2.4990,0.6780,205
10240,0.0439,10.0000,2.3527,0.6146,205
12288,0.0637,10.0000,2.3431,0.6471,204
14336,0.0732,10.0000,2.2805,0.6341,205
16384,0.0488,10.0000,2.1941,0.7073,205
18432,0.0683,10.0000,2.1688,0.6439,205
20480,0.0585,10.0000,2.2083,0.6683,205
22528,0.0637,10.0000,2.1975,0.7255,204
24576,0.0585,10.0000,2.2663,0.7171,205
26624,0.0585,10.0000,2.2624,0.6878,205
28672,0.0683,10.0000,2.3327,0.7415,205
30720,0.0634,10.0000,2.3873,0.6927,205
32768,0.0931,10.0000,2.3613,0.7206,204
34816,0.1024,10.0000,2.4585,0.7122,205
36864,0.0634,10.0000,2.3873,0.7756,205
38912,0.0634,10.0000,2.4249,0.7220,205
40960,0.0683,10.0000,2.4449,0.7854,205
43008,0.0833,10.0000,2.4882,0.6765,204
45056,0.0488,10.0000,2.5102,0.7220,205
47104,0.0780,10.0000,2.5166,0.7561,205
49152,0.0537,10.0000,2.5268,0.7463,205
50000,0.0706,10.0000,2.5082,0.7294,85
