timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,1.2250,10.0000,0.8321,0.1600,200
4096,2.6971,10.0000,1.2818,0.1875,208
6144,3.2250,10.0000,1.2403,0.1800,200
8192,3.5769,10.0000,1.1556,0.1971,208
10240,3.7019,10.0000,1.2262,0.1827,208
12288,3.5900,10.0000,1.4161,0.1950,200
14336,3.6298,10.0000,1.2600,0.1683,208
16384,3.5900,10.0000,1.3940,0.1750,200
18432,3.8173,10.0000,1.3134,0.1971,208
20480,3.9231,10.0000,1.3348,0.1827,208
22528,3.8800,10.0000,1.2250,0.2000,200
24576,4.1683,10.0000,1.4926,0.2067,208
26624,3.9050,10.0000,1.2175,0.1950,200
28672,4.1250,10.0000,1.2242,0.1875,208
30720,4.0096,10.0000,1.2393,0.2019,208
32768,4.1400,10.0000,1.3195,0.1950,200
34816,4.0144,10.0000,1.4380,0.1923,208
36864,4.0500,10.0000,1.2984,0.2150,200
38912,4.0865,10.0000,1.4208,0.2115,208
40960,4.1010,10.0000,1.2858,0.1827,208
43008,4.1400,10.0000,1.2941,0.1800,200
45056,4.0577,10.0000,1.3525,0.2308,208
47104,4.2650,10.0000,1.2906,0.1800,200
49152,4.1875,10.0000,1.3533,0.1971,208
51200,4.4327,10.0000,1.2595,0.1731,208
53248,4.1150,10.0000,1.1873,0.1850,200
55296,4.1346,10.0000,1.3041,0.2212,208
57344,4.2650,10.0000,1.2851,0.1750,200
59392,4.1971,10.0000,1.2559,0.1971,208
61440,4.1490,10.0000,1.2166,0.2019,208
63488,4.1650,10.0000,1.2736,0.1850,200
65536,4.4904,10.0000,1.0979,0.1587,208
67584,4.3950,10.0000,1.1366,0.1700,200
69632,4.0817,10.0000,1.1542,0.1779,208
71680,4.2115,10.0000,1.2050,0.1683,208
73728,4.2550,10.0000,1.2567,0.1900,200
75776,4.3750,10.0000,1.1494,0.2115,208
77824,4.3200,10.0000,1.1681,0.1900,200
79872,4.3269,10.0000,1.0954,0.2067,208
81920,4.3798,10.0000,1.2839,0.2019,208
83968,4.5950,10.0000,1.0809,0.2250,200
86016,4.2788,10.0000,1.3882,0.2115,208
88064,4.3350,10.0000,1.3875,0.1700,200
90112,4.5144,10.0000,1.3365,0.2356,208
92160,4.3510,10.0000,1.2308,0.1875,208
94208,4.4650,10.0000,1.3482,0.1700,200
96256,4.3798,10.0000,1.4248,0.1875,208
98304,4.4650,10.0000,1.1679,0.1950,200
100352,4.4760,10.0000,1.1735,0.1779,208
102400,4.6202,10.0000,1.1199,0.2115,208
104448,4.3850,10.0000,1.1321,0.2100,200
106496,4.6298,10.0000,1.1459,0.2067,208
108544,4.5750,10.0000,1.1461,0.2100,200
110592,4.4856,10.0000,1.2878,0.2115,208
112640,4.5962,10.0000,1.2934,0.1923,208
114688,4.4900,10.0000,1.2881,0.1900,200
116736,4.4183,10.0000,1.2366,0.1731,208
118784,4.5400,10.0000,1.1431,0.2200,200
120832,4.4519,10.0000,1.1471,0.2019,208
122880,4.4663,10.0000,1.1232,0.2212,208
124928,4.5200,10.0000,1.2959,0.1650,200
126976,4.6010,10.0000,1.2140,0.1923,208
129024,4.5850,10.0000,1.1970,0.2050,200
131072,4.5962,10.0000,1.3087,0.1587,208
133120,4.5673,10.0000,1.0684,0.2163,208
135168,4.6600,10.0000,1.1629,0.1900,200
137216,4.5817,10.0000,1.1851,0.1875,208
139264,4.4850,10.0000,1.1488,0.1950,200
141312,4.5288,10.0000,1.3170,0.1779,208
143360,4.6394,10.0000,1.0273,0.1635,208
145408,4.5750,10.0000,1.1395,0.2100,200
147456,4.8077,10.0000,1.1899,0.1779,208
149504,4.6750,10.0000,1.1097,0.1950,200
150000,4.7679,10.0000,1.0298,0.1607,56
