timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.5450,10.0000,1.3941,0.1700,200
4096,0.5817,10.0000,1.2788,0.1683,208
6144,0.5250,10.0000,1.2829,0.1850,200
8192,0.5337,10.0000,1.3454,0.1538,208
10240,0.6827,10.0000,1.5018,0.1538,208
12288,0.5800,10.0000,1.6408,0.2050,200
14336,0.6394,10.0000,1.2906,0.1779,208
16384,0.5200,10.0000,1.2523,0.1800,200
18432,0.5337,10.0000,1.5856,0.1635,208
20480,0.6106,10.0000,1.5288,0.1875,208
22528,0.5850,10.0000,1.2122,0.1950,200
24576,0.6394,10.0000,1.5980,0.1779,208
26624,0.7500,10.0000,1.3165,0.1850,200
28672,0.7260,10.0000,1.4281,0.2308,208
30720,0.7067,10.0000,1.8001,0.1923,208
32768,0.6850,10.0000,1.5022,0.2100,200
34816,0.9279,10.0000,1.8544,0.1731,208
36864,0.8450,10.0000,1.6632,0.1700,200
38912,1.1250,10.0000,1.9742,0.2115,208
40960,1.2019,10.0000,1.9039,0.2163,208
43008,1.1350,10.0000,1.9966,0.2050,200
45056,1.4135,10.0000,2.3463,0.2019,208
47104,1.3550,10.0000,2.2953,0.2000,200
49152,1.3221,10.0000,2.1681,0.2308,208
51200,1.3173,10.0000,2.2212,0.2163,208
53248,1.3400,10.0000,2.0323,0.2250,200
55296,1.4087,10.0000,2.5175,0.2212,208
57344,1.4850,10.0000,2.4658,0.2000,200
59392,1.4279,10.0000,2.5776,0.2163,208
61440,1.5385,10.0000,2.7769,0.2308,208
63488,1.6100,10.0000,2.7165,0.2200,200
65536,1.6587,10.0000,2.2424,0.2356,208
67584,1.8300,10.0000,2.6230,0.2100,200
69632,1.7740,10.0000,2.6069,0.2500,208
71680,1.7452,10.0000,2.6000,0.2163,208
73728,1.6650,10.0000,2.5240,0.1900,200
75776,1.7740,10.0000,2.6747,0.2837,208
77824,1.6500,10.0000,2.6242,0.2600,200
79872,1.8846,10.0000,2.5664,0.2500,208
81920,1.7837,10.0000,2.4833,0.2837,208
83968,1.7800,10.0000,2.4021,0.2000,200
86016,2.0048,10.0000,2.2649,0.2067,208
88064,2.0800,10.0000,2.2960,0.2050,200
90112,1.9423,10.0000,2.3406,0.2212,208
92160,2.0144,10.0000,2.4773,0.2163,208
94208,2.2300,10.0000,2.3146,0.2150,200
96256,2.3125,10.0000,2.4416,0.2356,208
98304,2.2050,10.0000,2.3420,0.2250,200
100352,2.2885,10.0000,2.4903,0.2019,208
102400,2.3413,10.0000,2.1687,0.2163,208
104448,2.1750,10.0000,2.4457,0.1900,200
106496,2.5048,10.0000,2.2296,0.2115,208
108544,2.3950,10.0000,2.3873,0.2350,200
110592,2.3846,10.0000,2.4798,0.2067,208
112640,2.6250,10.0000,2.1351,0.2163,208
114688,2.6200,10.0000,2.4473,0.2100,200
116736,2.5337,10.0000,2.1739,0.1827,208
118784,2.5450,10.0000,2.3399,0.2350,200
120832,2.6538,10.0000,2.3803,0.2115,208
122880,2.5337,10.0000,2.2217,0.2115,208
124928,2.5250,10.0000,1.9495,0.2250,200
126976,2.4183,10.0000,2.4276,0.2260,208
129024,2.6950,10.0000,1.9797,0.2150,200
131072,2.6250,10.0000,2.1257,0.2260,208
133120,2.9135,10.0000,2.1650,0.2356,208
135168,2.9200,10.0000,1.9075,0.2200,200
137216,2.4808,10.0000,2.0116,0.2452,208
139264,3.0400,10.0000,2.1340,0.1700,200
