timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.0490,10.0000,1.9328,0.0000,204
4096,0.1073,10.0000,1.9790,0.0000,205
6144,0.0976,10.0000,2.2634,0.0000,205
8192,0.1073,10.0000,3.0824,0.0000,205
10240,0.0585,10.0000,2.5371,0.0000,205
12288,0.0245,10.0000,2.4049,0.0000,204
14336,0.0341,10.0000,2.4737,0.0000,205
16384,0.0341,10.0000,2.2210,0.0000,205
18432,0.0439,10.0000,2.2459,0.0000,205
20480,0.0341,10.0000,2.1078,0.0000,205
22528,0.0343,10.0000,1.9539,0.0000,204
24576,0.0829,10.0000,1.7234,0.0000,205
26624,0.0634,10.0000,1.9639,0.0000,205
28672,0.1171,10.0000,1.8990,0.0000,205
30720,0.0683,10.0000,2.0595,0.0000,205
32768,0.1324,10.0000,2.1103,0.0000,204
34816,0.1415,10.0000,2.0956,0.0000,205
36864,0.0927,10.0000,2.0766,0.0000,205
38912,0.0976,10.0000,1.9985,0.0000,205
40960,0.0878,10.0000,1.9678,0.0000,205
43008,0.0784,10.0000,1.9667,0.0000,204
45056,0.0683,10.0000,1.9868,0.0000,205
47104,0.0537,10.0000,1.9585,0.0000,205
49152,0.1073,10.0000,2.0927,0.0000,205
50000,0.0471,10.0000,2.1212,0.0000,85
