timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.5539,10.0000,1.1681,0.2892,204
4096,0.5343,10.0000,1.3206,0.2549,204
6144,0.4412,10.0000,1.1276,0.2255,204
8192,0.5441,10.0000,1.1867,0.2549,204
10240,0.5385,10.0000,1.3109,0.2981,208
12288,0.4804,10.0000,1.2121,0.2549,204
14336,0.5784,10.0000,1.1414,0.2647,204
16384,0.6324,10.0000,1.1832,0.2647,204
18432,0.4608,10.0000,1.1183,0.2794,204
20480,0.6202,10.0000,1.2517,0.2692,208
22528,0.6373,10.0000,1.1905,0.2941,204
24576,0.7059,10.0000,1.4560,0.3137,204
26624,0.6520,10.0000,1.3804,0.2941,204
28672,0.6520,10.0000,1.4155,0.2745,204
30720,0.7885,10.0000,1.5637,0.3077,208
32768,0.7794,10.0000,1.4801,0.2843,204
34816,0.8333,10.0000,1.4046,0.2990,204
36864,0.8676,10.0000,1.7068,0.2990,204
38912,0.9216,10.0000,1.7089,0.2990,204
40960,0.9856,10.0000,1.9149,0.2981,208
43008,1.1029,10.0000,1.9155,0.3186,204
45056,1.2402,10.0000,1.9295,0.3137,204
47104,1.1912,10.0000,2.1732,0.3235,204
49152,1.2892,10.0000,2.0937,0.3284,204
51200,1.2644,10.0000,2.3914,0.3029,208
53248,1.4559,10.0000,2.3002,0.3627,204
55296,1.5980,10.0000,2.2899,0.3431,204
57344,1.4559,10.0000,2.3861,0.3431,204
59392,1.7255,10.0000,2.6108,0.3529,204
61440,1.7692,10.0000,2.5998,0.3365,208
63488,1.6618,10.0000,2.4866,0.3333,204
65536,1.7745,10.0000,2.4620,0.2941,204
67584,1.8824,10.0000,2.5968,0.3137,204
69632,1.6176,10.0000,2.5435,0.3382,204
71680,1.7692,10.0000,2.4660,0.3413,208
73728,1.8088,10.0000,2.4979,0.3088,204
75776,2.0637,10.0000,2.5207,0.3235,204
77824,2.0147,10.0000,2.4462,0.3382,204
79872,1.9608,10.0000,2.4095,0.3333,204
81920,2.0721,10.0000,2.4361,0.3317,208
83968,2.1029,10.0000,2.3961,0.3333,204
86016,2.2010,10.0000,2.4518,0.3578,204
88064,2.1373,10.0000,2.5290,0.3284,204
90112,2.0931,10.0000,2.3414,0.3039,204
92160,2.4087,10.0000,2.2429,0.3125,208
94208,2.3431,10.0000,2.1820,0.3186,204
96256,2.7402,10.0000,2.1879,0.3480,204
98304,2.5490,10.0000,2.2360,0.3431,204
100352,2.6373,10.0000,2.1998,0.3137,204
102400,2.5144,10.0000,2.4615,0.3269,208
104448,2.5147,10.0000,2.2521,0.3627,204
106496,2.7990,10.0000,2.1647,0.3186,204
108544,2.7059,10.0000,2.1371,0.3333,204
110592,2.7255,10.0000,2.0423,0.3480,204
112640,2.7740,10.0000,2.0580,0.3125,208
114688,2.8382,10.0000,2.1627,0.3284,204
116736,3.0392,10.0000,2.0786,0.3137,204
118784,2.7990,10.0000,2.2091,0.3333,204
120832,2.8775,10.0000,2.0146,0.3627,204
122880,2.9375,10.0000,2.2037,0.3413,208
124928,2.7990,10.0000,2.0599,0.3088,204
126976,2.8578,10.0000,2.2427,0.3627,204
129024,2.9902,10.0000,2.1285,0.3529,204
131072,3.0196,10.0000,1.9930,0.3431,204
133120,2.9663,10.0000,2.0972,0.3269,208
135168,2.9461,10.0000,2.0403,0.3235,204
137216,2.8775,10.0000,2.2027,0.3480,204
139264,3.0882,10.0000,2.1517,0.3480,204
