timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
260096,1.5588,10.0000,1.5024,0.2647,204
262144,1.5784,10.0000,1.2427,0.2892,204
264192,1.3627,10.0000,1.6231,0.2794,204
266240,1.4808,10.0000,1.2673,0.2885,208
268288,1.4118,10.0000,1.4369,0.2647,204
270336,1.5882,10.0000,1.4426,0.2647,204
272384,1.5049,10.0000,1.4548,0.2843,204
274432,1.7255,10.0000,1.4263,0.2745,204
276480,1.4375,10.0000,1.4216,0.2933,208
278528,1.5490,10.0000,1.2214,0.2647,204
280576,1.5980,10.0000,1.3813,0.2598,204
282624,1.5245,10.0000,1.2932,0.2598,204
284672,1.5392,10.0000,1.6159,0.2500,204
286720,1.6010,10.0000,1.2951,0.2885,208
288768,1.4853,10.0000,1.3253,0.2549,204
290816,1.5490,10.0000,1.3743,0.2500,204
292864,1.5147,10.0000,1.3657,0.2745,204
294912,1.4853,10.0000,1.3704,0.2696,204
296960,1.5192,10.0000,1.2596,0.2500,208
299008,1.5441,10.0000,1.5265,0.2696,204
301056,1.5686,10.0000,1.2027,0.2647,204
303104,1.4069,10.0000,1.4026,0.2598,204
305152,1.4755,10.0000,1.1971,0.2598,204
307200,1.5096,10.0000,1.3462,0.2163,208
309248,1.6961,10.0000,1.2752,0.2451,204
311296,1.6176,10.0000,1.4278,0.2696,204
313344,1.4118,10.0000,1.2177,0.2549,204
315392,1.3480,10.0000,1.3209,0.2647,204
317440,1.4519,10.0000,1.2071,0.2644,208
319488,1.6471,10.0000,1.3794,0.2549,204
321536,1.4412,10.0000,1.1820,0.2941,204
323584,1.6225,10.0000,1.2126,0.2598,204
325632,1.5343,10.0000,1.3308,0.2794,204
327680,1.5962,10.0000,1.5207,0.2837,208
329728,1.5735,10.0000,1.3072,0.2598,204
331776,1.4755,10.0000,1.1310,0.2892,204
333824,1.5735,10.0000,1.3290,0.2696,204
335872,1.5490,10.0000,1.2374,0.2647,204
337920,1.3702,10.0000,1.1966,0.2692,208
339968,1.4216,10.0000,1.0847,0.2647,204
342016,1.5441,10.0000,1.2136,0.2549,204
344064,1.5441,10.0000,1.0717,0.2794,204
346112,1.4657,10.0000,1.1851,0.2549,204
348160,1.5673,10.0000,1.1397,0.2596,208
350208,1.5784,10.0000,1.2542,0.2304,204
352256,1.3873,10.0000,1.0329,0.2745,204
354304,1.6471,10.0000,1.3295,0.2647,204
356352,1.5588,10.0000,1.1480,0.2500,204
358400,1.5048,10.0000,1.1831,0.2452,208
360448,1.5539,10.0000,1.3158,0.2696,204
362496,1.5245,10.0000,1.4083,0.3039,204
364544,1.5441,10.0000,1.3124,0.2500,204
366592,1.7647,10.0000,1.0934,0.2647,204
368640,1.5769,10.0000,1.2542,0.2500,208
370688,1.5441,10.0000,1.1771,0.2745,204
372736,1.4510,10.0000,1.0798,0.2598,204
374784,1.5196,10.0000,1.2026,0.2549,204
376832,1.6814,10.0000,1.1077,0.2500,204
378880,1.6250,10.0000,0.9674,0.2692,208
380928,1.5882,10.0000,1.2505,0.2696,204
382976,1.5637,10.0000,1.0666,0.2794,204
385024,1.7598,10.0000,1.1404,0.2843,204
387072,1.5882,10.0000,1.0287,0.2353,204
389120,1.6058,10.0000,1.0674,0.2500,208
391168,1.6029,10.0000,1.1718,0.2647,204
393216,1.6373,10.0000,1.2190,0.2549,204
395264,1.5784,10.0000,1.1096,0.2353,204
397312,1.6078,10.0000,1.0219,0.2500,204
399360,1.5385,10.0000,1.1181,0.2644,208
401408,1.4951,10.0000,1.1392,0.2304,204
403456,1.5392,10.0000,1.1398,0.2696,204
405504,1.5147,10.0000,1.0917,0.2549,204
407552,1.6765,10.0000,1.1941,0.2696,204
409600,1.6058,10.0000,1.1286,0.2548,208
411648,1.4951,10.0000,1.0265,0.2402,204
413696,1.6373,10.0000,1.1990,0.2647,204
415744,1.5588,10.0000,1.1729,0.2696,204
417792,1.5294,10.0000,0.9890,0.2304,204
419840,1.7067,10.0000,1.0353,0.2500,208
421888,1.6127,10.0000,1.2088,0.2108,204
423936,1.6275,10.0000,1.2169,0.2745,204
425984,1.5539,10.0000,1.1941,0.2549,204
428032,1.6765,10.0000,1.1940,0.2402,204
430080,1.6538,10.0000,1.2916,0.2500,208
432128,1.6667,10.0000,1.2840,0.2647,204
434176,1.7108,10.0000,1.1244,0.2598,204
436224,1.6176,10.0000,1.1276,0.2598,204
438272,1.6471,10.0000,1.2211,0.2549,204
440320,1.7308,10.0000,1.1742,0.2308,208
442368,1.7549,10.0000,1.1557,0.2696,204
444416,1.5833,10.0000,1.2590,0.2353,204
446464,1.6667,10.0000,1.0894,0.2353,204
448512,1.7549,10.0000,1.1901,0.2549,204
450560,1.6154,10.0000,1.1626,0.2548,208
452608,1.6667,10.0000,1.2085,0.2745,204
454656,1.7353,10.0000,1.0703,0.2794,204
456704,1.6961,10.0000,1.2158,0.2794,204
458752,1.5000,10.0000,1.1579,0.2647,204
460800,1.6779,10.0000,1.3910,0.2596,208
462848,1.7304,10.0000,1.0497,0.2500,204
464896,1.6373,10.0000,1.0160,0.2402,204
466944,1.6520,10.0000,1.2395,0.2843,204
468992,1.7598,10.0000,1.0619,0.2647,204
471040,1.7644,10.0000,1.1507,0.2740,208
473088,1.6176,10.0000,1.1857,0.2647,204
475136,1.6029,10.0000,1.0200,0.2255,204
477184,1.6422,10.0000,1.0987,0.2500,204
479232,1.5049,10.0000,1.0790,0.2353,204
481280,1.6202,10.0000,1.1679,0.2548,208
483328,1.4706,10.0000,1.0775,0.2843,204
485376,1.5931,10.0000,1.0934,0.2451,204
487424,1.6176,10.0000,0.9966,0.2549,204
489472,1.6569,10.0000,1.1182,0.2451,204
491520,1.5721,10.0000,1.1740,0.2404,208
493568,1.4510,10.0000,1.1224,0.2598,204
495616,1.7647,10.0000,1.0256,0.2451,204
497664,1.7402,10.0000,1.0780,0.2794,204
499712,1.6569,10.0000,1.0020,0.2108,204
500000,1.4062,10.0000,1.2171,0.2500,32
