timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.1618,10.0000,1.4508,0.2990,204
4096,0.2010,10.0000,1.4673,0.3186,204
6144,0.1765,10.0000,1.4954,0.2892,204
8192,0.1961,10.0000,1.4013,0.2598,204
10240,0.1971,10.0000,1.3181,0.2788,208
12288,0.2010,10.0000,1.4168,0.2598,204
14336,0.1863,10.0000,1.2756,0.2696,204
16384,0.2402,10.0000,1.5156,0.2941,204
18432,0.2549,10.0000,1.3135,0.2696,204
20480,0.1923,10.0000,1.5366,0.3077,208
22528,0.2647,10.0000,1.5734,0.2941,204
24576,0.2255,10.0000,1.3176,0.3186,204
26624,0.2206,10.0000,1.4061,0.2696,204
28672,0.2010,10.0000,1.4335,0.3235,204
30720,0.1875,10.0000,1.3187,0.2692,208
32768,0.1716,10.0000,1.3351,0.2696,204
34816,0.1765,10.0000,1.3014,0.2843,204
36864,0.2304,10.0000,1.3798,0.2745,204
38912,0.2843,10.0000,1.3459,0.2696,204
40960,0.1827,10.0000,1.1993,0.3029,208
43008,0.2255,10.0000,1.1441,0.2598,204
45056,0.3039,10.0000,1.2711,0.2794,204
47104,0.1912,10.0000,1.1565,0.3039,204
49152,0.2794,10.0000,1.2900,0.2696,204
51200,0.2837,10.0000,1.2365,0.2740,208
53248,0.2843,10.0000,1.2699,0.2696,204
55296,0.2843,10.0000,1.2986,0.2500,204
57344,0.3137,10.0000,1.3747,0.2598,204
59392,0.4069,10.0000,1.2586,0.2990,204
61440,0.4135,10.0000,1.3186,0.2500,208
63488,0.5196,10.0000,1.3260,0.2549,204
65536,0.4608,10.0000,1.3835,0.2990,204
67584,0.5637,10.0000,1.3521,0.2598,204
69632,0.5245,10.0000,1.5594,0.2696,204
71680,0.6490,10.0000,1.5498,0.3125,208
73728,0.7059,10.0000,1.7169,0.2696,204
75776,0.7304,10.0000,1.5366,0.2843,204
77824,0.8971,10.0000,1.7601,0.2892,204
