timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.0588,10.0000,1.8882,0.0000,204
4096,0.0537,10.0000,1.9463,0.0000,205
6144,0.0976,10.0000,2.6761,0.0000,205
8192,0.1122,10.0000,2.7859,0.0000,205
10240,0.0634,10.0000,2.5312,0.0000,205
12288,0.0196,10.0000,2.6039,0.0000,204
14336,0.0195,10.0000,2.4795,0.0000,205
16384,0.0488,10.0000,2.5610,0.0000,205
18432,0.0244,10.0000,2.5683,0.0000,205
20480,0.0341,10.0000,2.6166,0.0000,205
22528,0.0343,10.0000,2.4730,0.0000,204
24576,0.0293,10.0000,2.6137,0.0000,205
26624,0.0439,10.0000,2.6444,0.0000,205
28672,0.0537,10.0000,2.6873,0.0000,205
30720,0.0732,10.0000,2.6946,0.0000,205
32768,0.0392,10.0000,2.2936,0.0000,204
34816,0.0537,10.0000,2.1668,0.0000,205
36864,0.0488,10.0000,2.1966,0.0000,205
38912,0.0244,10.0000,2.0454,0.0000,205
40960,0.0439,10.0000,1.8863,0.0000,205
43008,0.0490,10.0000,1.9319,0.0000,204
45056,0.0585,10.0000,2.1132,0.0000,205
47104,0.0683,10.0000,2.1576,0.0000,205
49152,0.0585,10.0000,2.1356,0.0000,205
50000,0.0588,10.0000,2.1965,0.0000,85
